outer_status,final_inner_bp_status,integer_solution,relative_gap,termination_reason,wall_time_sec,ga_generations,actual_bp_calls,fitness_cache_hits,cg_iterations,branch_nodes,num_open_dcs,open_dc_indices,open_dc_ids,num_served_markets,served_market_indices,served_market_ids,num_unserved_markets,unserved_market_indices,unserved_market_ids,mean_w_open_dcs,demand_weighted_mean_w,max_w,min_w,revenue,facility_fixed_cost,inventory_cost,supplier_dc_transport_cost,dc_market_transport_cost,total_transport_cost,investment_cost,carbon_trading_cost,reported_total_profit,recomputed_total_profit,objective_decomposition_error,facility_emission,inventory_emission,supplier_dc_transport_emission,dc_market_transport_emission,total_emission,emission_decomposition_error,carbon_quota,allowance_shortage,allowance_surplus,net_carbon_trading_cost,best_w
HEURISTIC_BEST_FOUND,OPTIMAL,true,0,COMPLETED,0.61086109300000002,11,265,65,1520,0,6,"1;2;3;4;6;7","C02;C03;C04;C05;C07;C08",12,"1;3;4;9;2;8;10;12;11;6;7;14","C02;C04;C05;M10;C03;M09;M11;M13;M12;C07;C08;M15",3,"0;5;13","C01;C06;M14",0.0013033561420658195,0.0030897368750248612,0.0078201368523949169,0,272126430,16748518.279569892,3979098.7959269849,47399396.229273997,29440905.553195838,76840301.782469839,49.717541220309911,-77.142230598539754,174587347.11026418,174587347.11026415,2.9802322387695312e-08,659.13978494623655,3.7959463856860065,8490.2201464990831,5251.1158929136145,14404.271770744619,1.8189894035458565e-12,14442.842886043889,0,38.571115299269877,-77.142230598539754,"0;0.0078201368523949169;0;0;0;0;0;0"
