size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_01000_GAMMA_050,delta,1000.0,1010,1000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2780897.71903,38975.2885375529,289309.290096239,0,61024.7114624471,-122049.422924894,7,19,570,493,77,0.13508771929824562,9156,12,0.713587487781036;0.992179863147605;0.761485826001955;0.976539589442815;0.902248289345064;0.250244379276637;0.730205278592375;0.0606060606060606;0.802541544477028;0.913978494623656,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,289309.290096239,0,19.077169305,0,19.077169305,15680,delta,01000,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.713587487781036;0.992179863147605;0.761485826001955;0.976539589442815;0.902248289345064;0.250244379276637;0.730205278592375;0.0606060606060606;0.802541544477028;0.913978494623656,10,result.csv:best_w,0;1;3;4;6;8;9,10,0.7103616813294231,0.7103616813294231,0.861611506772797,0.992179863147605,0.0606060606060606,493
