Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2746777.837618,2490093.588101,2051599.766916,34.301830
1,2746777.837618,2549027.685639,2372901.901676,34.301830
2,2808672.995949,2606067.347678,2436841.131792,34.301830
3,2810194.089217,2680616.030162,2480640.377100,34.301830
4,2810194.089217,2703697.894877,2486058.915473,34.301830
5,2810194.089217,2722711.649772,2545681.126736,34.301830
6,2810194.089217,2734899.737472,2657358.948131,34.301830
7,2814047.833997,2763392.906024,2661075.284143,34.301830
8,2814047.833997,2773870.382326,2598786.718308,34.301830
9,2822297.769150,2781018.269046,2621265.814576,34.301830
10,2836558.008293,2782880.216445,2719137.095581,34.301830
11,2836558.008293,2781966.477751,2585495.984288,34.301830
12,2836558.008293,2782350.178253,2685149.786140,34.301830
13,2836558.008293,2792770.886904,2722674.220131,34.301831
14,2856416.463770,2806746.080451,2710681.455026,34.301831
15,2856416.463770,2811612.367204,2752125.754762,34.301831
16,2856416.463770,2822675.954780,2726692.373948,34.301831
17,2856416.463770,2818952.151375,2737887.089285,34.301838
18,2856416.463770,2819960.670503,2647309.405715,34.301838
19,2856416.463770,2814039.905492,2634966.335665,34.301838
20,2856799.808602,2831206.507379,2731733.921956,34.301838
21,2856891.971673,2830108.260632,2656701.078802,34.301838
22,2857525.401803,2841335.055771,2752277.203622,34.301838
23,2857525.401803,2845846.911402,2808123.100797,34.301838
24,2863716.242505,2845579.025267,2815123.478040,34.301838
25,2863716.242505,2839487.396536,2715079.173421,34.301838
26,2866786.485957,2837073.067176,2776770.145643,34.301838
27,2866786.485957,2839181.482940,2738383.531956,34.301838
28,2871291.889337,2838016.003943,2720154.207988,34.301838
29,2871291.889337,2839557.841253,2791448.213304,34.301838
30,2871291.889337,2848529.267290,2795404.873517,34.301838
31,2871291.889337,2851225.388127,2817455.837086,34.301838
32,2871291.889337,2854300.341754,2753241.550482,34.301838
33,2872031.592583,2858043.214973,2818367.422108,34.301839
34,2872031.592583,2857384.490306,2788810.266573,34.301839
35,2872782.122678,2862776.469272,2821598.392485,34.301839
36,2872782.122678,2856575.142242,2805955.631469,34.301839
37,2878054.318765,2848200.891987,2747332.630556,34.301839
38,2878054.318765,2854101.223780,2807310.673188,34.301839
39,2885085.772942,2857202.715750,2801227.513409,34.301839
40,2885287.955522,2860374.838237,2737204.775372,34.301839
41,2891907.822145,2868345.100913,2819104.734536,34.301839
42,2892451.235983,2874849.554234,2814536.189303,34.301839
43,2892451.235983,2872411.641296,2798567.060590,34.301839
44,2892451.235983,2875614.284724,2823795.265579,34.301839
45,2894267.598659,2880042.564641,2854886.993327,34.301839
46,2894267.598659,2878868.807293,2823524.020934,34.301839
47,2895638.724788,2882400.330776,2835015.247087,34.301839
48,2897762.161812,2882683.867622,2835553.227543,34.301839
49,2897762.161812,2882989.558714,2842880.610033,34.301839
