size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_03000_GAMMA_010,gamma,0.1,606,3000,0.1,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2897762.16181168,9205.92632511554,24962.9571799286,0,90794.0736748845,-181588.147349769,7,50,1500,1182,318,0.212,29945,195,0.98533724340176;0.982404692082111;0.924731182795699;0.990224828934506;0.980449657869013;0.866080156402737;0.928641251221896;0.986314760508309;0.558162267839687;0.983382209188661,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,24962.9571799286,0,34.301621065,0,34.301621065,15900,gamma,0.1,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.98533724340176;0.982404692082111;0.924731182795699;0.990224828934506;0.980449657869013;0.866080156402737;0.928641251221896;0.986314760508309;0.558162267839687;0.983382209188661,10,result.csv:best_w,0;1;2;3;4;7;9,10,0.9185728250244379,0.9185728250244379,0.9761206535400084,0.990224828934506,0.558162267839687,1182
