size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_00500_GAMMA_050,delta,500.0,404,500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2428700.58666065,8101.06760401354,197168.864748728,0,91898.9323959865,-183797.864791973,8,42,1260,1013,247,0.19603174603174603,25718,873,0.98435972629521;0.413489736070381;0.997067448680352;0.444770283479961;0.996089931573803;0.995112414467253;0.999022482893451;0.996089931573803;0.9227761485826;0.981427174975562,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,197168.864748728,0,38.233130437,0,38.233130437,16828,delta,00500,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.98435972629521;0.413489736070381;0.997067448680352;0.444770283479961;0.996089931573803;0.995112414467253;0.999022482893451;0.996089931573803;0.9227761485826;0.981427174975562,10,result.csv:best_w,0;2;4;5;6;7;8;9,10,0.8730205278592376,0.8730205278592376,0.9839931573802543,0.999022482893451,0.413489736070381,1013
