size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source
10x30,DELTA_03000_GAMMA_060,gamma,0.6,909,3000,0.6,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2198978.6380952,404555.041705744,133642.124159877,304555.041705744,0,609110.083411488,9,32,960,770,190,0.19791666666666666,12743,227,0.312805474095797;0.187683284457478;0.0156402737047898;0.203323558162268;0.173998044965787;0.159335288367546;0.0782013685239492;0.0899315738025415;0.0469208211143695;0.253176930596285,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,823591a8dfdf8c0063e94a62af85748c4050d84ae85755d647a6a0c076580456,646508b8480eb597d4ae8ee4abfe1bbd0e2d8b6e2253e8023b1a35900ab4efb8,report.txt D_j open DCs; closed DCs D=0,133642.124159877,3.49245965480804e-10,98.87,2.35,15.86,15664,gamma,0.6,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,normal_or_early_stop,0.312805474095797;0.187683284457478;0.0156402737047898;0.203323558162268;0.173998044965787;0.159335288367546;0.0782013685239492;0.0899315738025415;0.0469208211143695;0.253176930596285,10,result.csv:best_w
