component,value
revenue,277769320
facility_fixed_cost,16748518.924731184
inventory_cost,4144519.6547268489
supplier_dc_transport_cost,56481912.529843435
dc_market_transport_cost,24539440.271461297
total_transport_cost,81021352.801304728
investment_cost,9.7824688677674825
carbon_trading_cost,1478.9470646760019
reported_total_profit,175883804.52254045
recomputed_total_profit,175883804.52254042
objective_decomposition_error,2.9802322387695312e-08
