Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73967e+08,1.73007e+08,1.72225e+08,0.0604605
1,1.73967e+08,1.73412e+08,1.72145e+08,0.0992578
2,1.73967e+08,1.73509e+08,1.72331e+08,0.156584
3,1.73967e+08,1.73682e+08,1.72527e+08,0.215299
4,1.73967e+08,1.73876e+08,1.73538e+08,0.262143
5,1.73967e+08,1.73896e+08,1.737e+08,0.302991
6,1.73967e+08,1.73913e+08,1.73768e+08,0.355293
7,1.73967e+08,1.73944e+08,1.73849e+08,0.40607
8,1.73967e+08,1.73942e+08,1.73768e+08,0.448889
9,1.73967e+08,1.73945e+08,1.73738e+08,0.500139
10,1.73967e+08,1.73942e+08,1.7382e+08,0.559138
