random_seed,carbon_price,carbon_cap,delta,investment_exponent,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,total_profit,carbon_emission,total_investment_cost,net_carbon_trading_cost,e_plus,e_minus,num_dc_open,open_dc_set,num_retailers_served,retailer_service_set,w_vector_candidate_dc,w_vector_length,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,wall_time_sec,algorithm_commit,formal_tag,base_instance_fingerprint,run_config_fingerprint
505,2,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,1943512.15225311,246715.987314229,191098.538818986,293431.974628459,146715.987314229,0,9,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.170087976539589;0.411534701857283;0.350928641251222;0.841642228739003;0.186705767350929;0.428152492668622;0.61485826001955;0.241446725317693;0.072336265884653;0.429130009775171,10,10,0.3746823069403714,0.3746823069403714,NA_NOT_AVAILABLE,0.841642228739003,0.072336265884653,32,960,778,182,0.18958333333333333,14154,43,17.9434859,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,96b575f77e2a905127d968e2c5d7a885faa40c4c984f66d9d1df2b50b92be62a,612e74898a13b4c418d420a93ebfa51384b6ab608557b3bf4cb62c4307de25c2
505,4,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,1831658.91575702,73647.1243049372,678267.364712158,-105411.502780251,0,26352.8756950628,9,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.390029325513196;0.73900293255132;0.786901270772238;0.981427174975562;0.423264907135875;0.990224828934506;0.989247311827957;0.60019550342131;0.41544477028348;0.516129032258065,10,10,0.6831867057673509,0.6831867057673509,NA_NOT_AVAILABLE,0.990224828934506,0.390029325513196,29,870,711,159,0.18275862068965518,16481,93,37.347269851,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,96b575f77e2a905127d968e2c5d7a885faa40c4c984f66d9d1df2b50b92be62a,c4466c0ef2dd9f8d3da1c6075717cb1567957953f467dbc0f31947f579ce707f
505,6,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,1978506.47129385,7427.15906145929,696175.40253905,-555437.045631244,0,92572.8409385407,4,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,0.617790811339198;0.16911045943304;0.524926686217009;0.44672531769306;0.493646138807429;0.994134897360704;0.997067448680352;0.608015640273705;0.663734115347019;0.998044965786901,10,10,0.6513196480938418,0.6513196480938418,NA_NOT_AVAILABLE,0.998044965786901,0.16911045943304,29,870,718,152,0.17471264367816092,25157,192,63.228627525,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,96b575f77e2a905127d968e2c5d7a885faa40c4c984f66d9d1df2b50b92be62a,1fcc9e3e062674becd2252ee43e97922403f6d0890c46c5e619e44255c8ff09a
505,10,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2374814.82658061,248.386077404729,673800.184523596,-997516.139225953,0,99751.6139225953,3,NA_NOT_AVAILABLE,28,NA_NOT_AVAILABLE,0.995112414467253;0.946236559139785;0.245356793743891;0.101661779081134;0.682306940371456;1;0.997067448680352;0.989247311827957;0.981427174975562;1,10,10,0.793841642228739,0.793841642228739,NA_NOT_AVAILABLE,1.0,0.101661779081134,35,1050,872,178,0.16952380952380952,27034,69,78.760715707,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,96b575f77e2a905127d968e2c5d7a885faa40c4c984f66d9d1df2b50b92be62a,fdc7995ed83779dffa53d2ba6ed06f6e21e5e0d39a7ac9e0e211750bd678efc1
505,20,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,3370305.91852553,361.752733424766,673557.850501268,-1992764.9453315,0,99638.2472665752,3,NA_NOT_AVAILABLE,28,NA_NOT_AVAILABLE,0.859237536656892;0.416422287390029;0.50830889540567;0.146627565982405;0.682306940371456;0.999022482893451;0.998044965786901;0.915933528836755;0.888563049853372;1,10,10,0.7414467253176931,0.7414467253176931,NA_NOT_AVAILABLE,1.0,0.146627565982405,28,840,684,156,0.18571428571428572,30642,34,106.762061339,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,96b575f77e2a905127d968e2c5d7a885faa40c4c984f66d9d1df2b50b92be62a,8c41bf35ad7a7d6458078dc3cf2a5c19f6a5fd77f2f06713d1b8df8f5b57cad0
606,0,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2755959.660484,486548.839269798,0,0,386548.839269798,0,9,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0;0;0;0;0;0;0;0;0;0,10,0,0,0.0,NA_NOT_AVAILABLE,0.0,0,11,330,265,65,0.19696969696969696,6105,55,11.414197393,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,05d06aa885718934c6231a9e0d368fdd1cb530c184651ae47868434c9b4048a2,b0c7b8055bfb592878d24f496dee3385e71c0d0b7a8c9d691f178f4ae263871b
606,1,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2443812.28776243,323247.585894972,60539.0418724349,223247.585894972,223247.585894972,0,7,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.335288367546432;0.205278592375367;0.0205278592375367;0.257086999022483;0.12316715542522;0.552297165200391;0.725317693059629;0.159335288367546;0.70772238514174;0.179863147605083,10,10,0.3265884652981428,0.3265884652981428,NA_NOT_AVAILABLE,0.725317693059629,0.0205278592375367,20,600,475,125,0.20833333333333334,23246,390,29.388344683,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,05d06aa885718934c6231a9e0d368fdd1cb530c184651ae47868434c9b4048a2,d6660b59f9743cb9f11db91fe35586518cf91df48ca63dba4ae1fcc1a06361f3
606,2,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2276604.85944484,212417.690595389,217607.775418985,224835.381190779,112417.690595389,0,7,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.669599217986315;0.30791788856305;0.163245356793744;0.433040078201369;0.124144672531769;0.449657869012708;0.316715542521994;0.205278592375367;0.974584555229717;0.410557184750733,10,10,0.40547409579667654,0.40547409579667654,NA_NOT_AVAILABLE,0.974584555229717,0.124144672531769,29,870,680,190,0.21839080459770116,29310,241,48.008517292,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,05d06aa885718934c6231a9e0d368fdd1cb530c184651ae47868434c9b4048a2,4157c9c81ce3e60b117227be9ded2ab09096847408ac9b6f2d7bd7f5e55db5ac
606,4,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2281869.32518374,5687.6810241203,554496.82361206,-377249.275903519,0,94312.3189758797,2,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,0.98435972629521;0.352883675464321;0.43108504398827;0.990224828934506;0.617790811339198;0.512218963831867;0.687194525904203;0.158357771260997;0.0733137829912024;0.910068426197458,10,10,0.5717497556207232,0.5717497556207232,NA_NOT_AVAILABLE,0.990224828934506,0.0733137829912024,25,750,594,156,0.208,20321,16,50.76504916,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,05d06aa885718934c6231a9e0d368fdd1cb530c184651ae47868434c9b4048a2,440d2f9621a3ec2319c33d5674eede779d721d88bf818fa8ade9942a0c06fae6
606,6,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2488240.03463714,388.855059835069,568544.057646082,-597666.86964099,0,99611.1449401649,2,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,1;0.80058651026393;0.0156402737047898;0.996089931573803;0.900293255131965;0.0371456500488759;0.687194525904203;0.0175953079178886;0.86217008797654;0.0547409579667644,10,10,0.5371456500488759,0.5371456500488759,NA_NOT_AVAILABLE,1.0,0.0156402737047898,37,1110,881,229,0.2063063063063063,52911,25,138.842995933,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,05d06aa885718934c6231a9e0d368fdd1cb530c184651ae47868434c9b4048a2,eca70fb4f41f3bbf7dd6e3efd2fd2913f36ce999e01e628856f07cb59ced5a77
606,10,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2830225.34751827,8692.83030730978,531135.851486431,-913071.696926902,0,91307.1696926902,2,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,0.992179863147605;0.253176930596285;0.032258064516129;0.924731182795699;0.884652981427175;0.668621700879765;0.233626588465298;0.0156402737047898;0.929618768328446;0.168132942326491,10,10,0.5102639296187682,0.5102639296187682,NA_NOT_AVAILABLE,0.992179863147605,0.0156402737047898,22,660,506,154,0.23333333333333334,12623,6,46.154977938,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,05d06aa885718934c6231a9e0d368fdd1cb530c184651ae47868434c9b4048a2,a0d376d14ad28a9d5ae7040956b72a7cb2cb3a25af856175515ca6d5a640c665
606,20,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,3882796.18106447,388.838352956791,568544.057646082,-1992223.23294086,0,99611.1616470432,2,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,1;0.303030303030303;0.0371456500488759;0.996089931573803;0.981427174975562;0.977517106549365;0.652003910068426;0.330400782013685;0.971652003910068;0.271749755620723,10,10,0.652101661779081,0.652101661779081,NA_NOT_AVAILABLE,1.0,0.0371456500488759,36,1080,854,226,0.20925925925925926,34655,2,114.635211799,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,05d06aa885718934c6231a9e0d368fdd1cb530c184651ae47868434c9b4048a2,deaf261ee962055c5ba0a9d51f7e0ac5e088a8509a56f2ecadf1c6b3d2e8ec62
707,0,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,3078703.79136428,425327.742434609,0,0,325327.742434609,0,10,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0;0;0;0;0;0;0;0;0;0,10,0,0,0.0,NA_NOT_AVAILABLE,0.0,0,11,330,268,62,0.18787878787878787,5957,11,11.284643877,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,46f8b2f8541a57c176b0f78efd5eb97a7124d03ca59aa99f8ee865b2a2d349fb,ec8f262a9e62b35845bc7c82b66668d9302aabd8dba831531895d65e360cdece
707,1,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2787155.38488881,355430.288230185,35949.1000385608,255430.288230185,255430.288230185,0,10,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.172043010752688;0.043010752688172;0.207233626588465;0.106549364613881;0.247311827956989;0.0889540566959922;0.267839687194526;0.00586510263929619;0.0899315738025415;0.108504398826979,10,10,0.13372434017595297,0.13372434017595297,NA_NOT_AVAILABLE,0.267839687194526,0.00586510263929619,17,510,425,85,0.16666666666666666,8410,0,13.906765909,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,46f8b2f8541a57c176b0f78efd5eb97a7124d03ca59aa99f8ee865b2a2d349fb,a12ce3b5819d4b8ca25ea822b239b1b4709b7bf86b472485ec490061f8e9b46c
707,2,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2562933.77111338,235114.410038126,215004.77255149,270228.820076251,135114.410038126,0,8,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.500488758553275;0.183773216031281;0.497556207233627;0.312805474095797;0.567937438905181;0.221896383186706;0.300097751710655;0.813294232649071;0.447702834799609;0.441837732160313,10,10,0.42873900293255157,0.42873900293255157,NA_NOT_AVAILABLE,0.813294232649071,0.183773216031281,24,720,613,107,0.1486111111111111,12986,8,20.891912873,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,46f8b2f8541a57c176b0f78efd5eb97a7124d03ca59aa99f8ee865b2a2d349fb,5d5dd62d5d32410fe65b0bf33c27da048c828942c02e08508a345512e572c4b0
707,4,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2470624.21847447,49451.745592984,613267.440292187,-202193.017628064,0,50548.254407016,5,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,0.971652003910068;0.711632453567937;0.395894428152493;0.613880742913001;0.999022482893451;0.435972629521017;0.740957966764418;0.803519061583578;0.400782013685239;0.602150537634409,10,10,0.667546432062561,0.667546432062561,NA_NOT_AVAILABLE,0.999022482893451,0.395894428152493,19,570,472,98,0.17192982456140352,14816,6,29.495976444,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,46f8b2f8541a57c176b0f78efd5eb97a7124d03ca59aa99f8ee865b2a2d349fb,bfbf45a0e83a8df8772becc014db1ed73cd50337e84dba2d17bff2d2c7d9b375
707,6,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2623717.00678931,9108.18660502434,784350.805128362,-545350.880369854,0,90891.8133949757,4,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,0.996089931573803;0.35386119257087;0.41544477028348;0.987292277614858;0.997067448680352;0.758553274682307;0.473118279569892;0.383186705767351;0.505376344086022;0.823069403714565,10,10,0.66930596285435,0.66930596285435,NA_NOT_AVAILABLE,0.997067448680352,0.35386119257087,38,1140,943,197,0.17280701754385966,38265,12,91.258182102,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,46f8b2f8541a57c176b0f78efd5eb97a7124d03ca59aa99f8ee865b2a2d349fb,aad00cc6e28b3b4c854e486a2d98ea1beae0d636b5a85634e0335874b9200f91
707,10,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2999300.24131966,5495.75468133858,808469.268318706,-945042.453186614,0,94504.2453186614,4,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,0.98435972629521;0.789833822091887;0.388074291300098;0.999022482893451;1;0.166177908113392;0.175953079178886;0.732160312805474;0.514173998044966;0.921798631476051,10,10,0.6671554252199415,0.6671554252199415,NA_NOT_AVAILABLE,1.0,0.166177908113392,39,1170,975,195,0.16666666666666666,46473,10,126.663254746,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,46f8b2f8541a57c176b0f78efd5eb97a7124d03ca59aa99f8ee865b2a2d349fb,f6c584840664dc5d96fe83a127dfbc0b42fd55b015a6e141691218d75105efbc
707,20,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,4011270.71036516,1190.38649268816,827654.199559339,-1976192.27014624,0,98809.6135073118,4,NA_NOT_AVAILABLE,29,NA_NOT_AVAILABLE,1;0.983382209188661;0.501466275659824;1;1;0.971652003910068;0.924731182795699;0.915933528836755;0.916911045943304;0.967741935483871,10,10,0.9181818181818183,0.9181818181818183,NA_NOT_AVAILABLE,1.0,0.501466275659824,50,1500,1242,258,0.172,69172,8,183.222699035,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,46f8b2f8541a57c176b0f78efd5eb97a7124d03ca59aa99f8ee865b2a2d349fb,8d646a7ae9413c0eb987b07082c5880d1a2d25a041c108e66220044d3c160674
808,0,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,3068018.76448434,347178.781820695,0,0,247178.781820695,0,6,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0;0;0;0;0;0;0;0;0;0,10,0,0,0.0,NA_NOT_AVAILABLE,0.0,0,11,330,267,63,0.19090909090909092,15065,122,24.694363791,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,9fcbbe87b1a2dde42d83b56184b3d7db484c0bda8dca6dd595eae592af060ffd,29cd3413d09d709123def37d129bef58d2eacd717dfd3247253567ef67df25be
808,1,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2856312.30332021,278743.119291647,30112.3151771905,178743.119291647,178743.119291647,0,6,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.111436950146628;0.0928641251221896;0.308895405669599;0.748778103616813;0.178885630498534;0.270772238514174;0.403714565004888;0.480938416422287;0.145650048875855;0.0576735092864125,10,10,0.279960899315738,0.279960899315738,NA_NOT_AVAILABLE,0.748778103616813,0.0576735092864125,17,510,434,76,0.14901960784313725,26319,207,46.908265749,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,9fcbbe87b1a2dde42d83b56184b3d7db484c0bda8dca6dd595eae592af060ffd,444dc95684a09107e9f3378fcf2c566ecd48a5be9cdf327975667fb7ec254409
808,2,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2732061.90909456,175760.547125795,172247.597102776,151521.09425159,75760.5471257948,0,5,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.43108504398827;0.231671554252199;0.151515151515152;0.144672531769306;0.540566959921799;0.545454545454545;0.801564027370479;0.951124144672532;0.287390029325513;0.193548387096774,10,10,0.42785923753665694,0.42785923753665694,NA_NOT_AVAILABLE,0.951124144672532,0.144672531769306,16,480,409,71,0.14791666666666667,20694,45,42.179443327,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,9fcbbe87b1a2dde42d83b56184b3d7db484c0bda8dca6dd595eae592af060ffd,b80b0e430a05341b957e4e7fa2f4276ebfb01fbd9c7e7b11b2c86ca16b0652d3
808,4,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2743140.5586019,27813.3623568882,524932.207467359,-288746.550572447,0,72186.6376431118,4,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.157380254154448;0.456500488758553;0.27663734115347;0.777126099706745;0.988269794721408;0.185728250244379;0.145650048875855;0.00782013685239492;0.182795698924731;0.897360703812317,10,10,0.4075268817204301,0.4075268817204301,NA_NOT_AVAILABLE,0.988269794721408,0.00782013685239492,11,330,283,47,0.14242424242424243,14781,20,40.152141695,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,9fcbbe87b1a2dde42d83b56184b3d7db484c0bda8dca6dd595eae592af060ffd,0deb25f1c933a685ecc1568d9ad4ded8772b5d62ab817a871f27ee700d6136d4
808,6,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2924317.76653345,5725.17788856328,588564.932310308,-565648.93266862,0,94274.8221114367,3,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.0351906158357771;0.131964809384164;0.284457478005865;0.870967741935484;1;0.249266862170088;0.145650048875855;0.072336265884653;0.284457478005865;0.996089931573803,10,10,0.40703812316715543,0.40703812316715543,NA_NOT_AVAILABLE,1.0,0.0351906158357771,17,510,434,76,0.14901960784313725,33033,37,97.71450294,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,9fcbbe87b1a2dde42d83b56184b3d7db484c0bda8dca6dd595eae592af060ffd,22f19066b4515d694069b49edd26dcfe36c09fbc7c2f68ff377c53de1e61a88e
808,10,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,3296659.44879678,4425.33310743352,582498.692032172,-955746.668925665,0,95574.6668925665,2,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.167155425219941;0.519061583577713;0.620723362658847;0.962854349951124;0.999022482893451;0.217008797653959;0.155425219941349;0.0879765395894428;0.425219941348974;0.96871945259042,10,10,0.5123167155425221,0.5123167155425221,NA_NOT_AVAILABLE,0.999022482893451,0.0879765395894428,21,630,511,119,0.18888888888888888,71479,23,211.43130605,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,9fcbbe87b1a2dde42d83b56184b3d7db484c0bda8dca6dd595eae592af060ffd,1b5bb311df8519d7f454fb77777096438b1ec1fcc1b91b968cea173a0c77376a
808,20,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,4323367.05075946,340.132070134417,598234.782155921,-1993197.35859731,0,99659.8679298656,2,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.072336265884653;0.458455522971652;0.3841642228739;0.863147605083089;0.999022482893451;0.999022482893451;0.896383186705767;0.00782013685239492;0.29227761485826;0.967741935483871,10,10,0.5940371456500488,0.5940371456500488,NA_NOT_AVAILABLE,0.999022482893451,0.00782013685239492,32,960,782,178,0.18541666666666667,88822,18,266.888262476,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,9fcbbe87b1a2dde42d83b56184b3d7db484c0bda8dca6dd595eae592af060ffd,820449b89ad510b206acd94c595cfe4de46b10a357befe12439518870b6834c0
909,0,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2948513.48685164,529415.454247861,0,0,429415.454247861,0,9,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0;0;0;0;0;0;0;0;0;0,10,0,0,0.0,NA_NOT_AVAILABLE,0.0,0,11,330,270,60,0.18181818181818182,5064,28,9.407587224,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,44146361311bed9d5f0fff52de988f0018bb6734fff25d702d4c9a1972ee028b,c760e66b126f8c6323f66611abdae966b5f9afc4eca3653b29b497a0904aba66
909,1,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2583378.57755761,406560.400403765,52174.8298210583,306560.400403765,306560.400403765,0,9,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.312805474095797;0.131964809384164;0.977517106549365;0.0361681329423265;0.161290322580645;0.214076246334311;0.143695014662757;0.0899315738025415;0.0293255131964809;0.290322580645161,10,10,0.2387096774193549,0.2387096774193549,NA_NOT_AVAILABLE,0.977517106549365,0.0293255131964809,24,720,586,134,0.18611111111111112,9775,14,17.210844937,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,44146361311bed9d5f0fff52de988f0018bb6734fff25d702d4c9a1972ee028b,6b30ebee85b72397242abf5996131deea10666d29bce20cd444326c6dcf3f2c3
909,2,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2342419.31620575,280010.466657766,239507.554572176,360020.933315533,180010.466657766,0,9,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.732160312805474;0.359726295210166;0.00782013685239492;0.358748778103617;0.324535679374389;0.349951124144673;0.313782991202346;0.220918866080156;0.263929618768328;0.423264907135875,10,10,0.33548387096774196,0.33548387096774196,NA_NOT_AVAILABLE,0.732160312805474,0.00782013685239492,23,690,567,123,0.1782608695652174,8700,31,13.05771607,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,44146361311bed9d5f0fff52de988f0018bb6734fff25d702d4c9a1972ee028b,178ba0962e7a89949499d2be3532d7a076df394db3e1ecf44575af737ed02f09
909,4,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2233739.01977648,63191.735965107,757808.244860312,-147233.056139572,0,36808.264034893,8,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.999022482893451;0.897360703812317;0.665689149560117;0.302052785923754;0.249266862170088;0.86119257086999;0.340175953079179;0.334310850439883;0.450635386119257;0.987292277614858,10,10,0.6086999022482894,0.6086999022482894,NA_NOT_AVAILABLE,0.999022482893451,0.249266862170088,26,780,637,143,0.18333333333333332,11600,20,20.069251856,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,44146361311bed9d5f0fff52de988f0018bb6734fff25d702d4c9a1972ee028b,564ab23aee6db8d5690a577d4124e8855e57830f80707a701085acf0d4dd70a8
909,6,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2404040.55287222,4004.77760870974,843777.570225071,-575971.334347742,0,95995.2223912903,4,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,0.997067448680352;0.995112414467253;0.185728250244379;0.160312805474096;0.960899315738025;0.992179863147605;0.932551319648094;0.953079178885631;0.726295210166178;0.979472140762463,10,10,0.7882697947214077,0.7882697947214077,NA_NOT_AVAILABLE,0.997067448680352,0.160312805474096,34,1020,831,189,0.18529411764705883,19437,15,43.446757304,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,44146361311bed9d5f0fff52de988f0018bb6734fff25d702d4c9a1972ee028b,adb777bcf4aa2acb644a1db27f45e1f0402381befdf1827b53aaf3c8f1917430
909,10,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,2776724.9452456,1974.18500763481,850521.010584496,-980258.149923652,0,98025.8149923652,4,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,1;0.993157380254154;0.334310850439883;0.858260019550342;0.992179863147605;0.996089931573803;0.947214076246334;0.314760508308895;0.175953079178886;0.66080156402737,10,10,0.7272727272727273,0.7272727272727273,NA_NOT_AVAILABLE,1.0,0.175953079178886,50,1500,1216,284,0.18933333333333333,41946,52,88.932271502,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,44146361311bed9d5f0fff52de988f0018bb6734fff25d702d4c9a1972ee028b,db9be190675690d96cfd788f4b0d320a6d5eec019bf7c9d5cd807feb8623fb00
909,20,100000,3000,0.5,GA-BP,HEURISTIC_BEST_FOUND,OPTIMAL,True,1,normal_or_early_stop,3755233.99161643,296.207734524784,848945.27407351,-1994075.8453095,0,99703.7922654752,4,NA_NOT_AVAILABLE,30,NA_NOT_AVAILABLE,1;0.391006842619746;0.324535679374389;0.786901270772238;0.458455522971652;1;0.999022482893451;0.825024437927664;0.189638318670577;0.997067448680352,10,10,0.6971652003910068,0.6971652003910068,NA_NOT_AVAILABLE,1.0,0.189638318670577,35,1050,845,205,0.19523809523809524,37533,73,81.108380272,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,44146361311bed9d5f0fff52de988f0018bb6734fff25d702d4c9a1972ee028b,d3e9f8fad2ea817d7ad8c2fdfa6508c6e8295e5e611ce90991dd25f59152e0de
