component,value
facility_emission,659.13978494623655
inventory_emission,3.7994721080710532
supplier_dc_transport_emission,8486.5080564788914
dc_market_transport_emission,5500.4166327275589
total_emission,14649.863946260761
emission_decomposition_error,-3.637978807091713e-12
