Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2569928.884855,2516340.765514,2367928.671520,11.793992
1,2569928.884855,2528704.346909,2494826.171104,11.793992
2,2569928.884855,2546259.696176,2507980.260594,11.793992
3,2571144.715675,2553353.471845,2513513.906376,11.793992
4,2571144.715675,2558010.276182,2513626.313724,11.793992
5,2571144.715675,2559213.818945,2536922.142897,11.793993
6,2571144.715675,2563521.334435,2547264.800328,11.793993
7,2571422.872631,2562938.275062,2541360.899434,11.793993
8,2571422.872631,2563373.310732,2544001.275101,11.793993
9,2571422.872631,2566658.495773,2558471.407100,11.793993
10,2571477.236684,2566926.815397,2553901.142422,11.793993
