Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73346e+08,1.72451e+08,1.71474e+08,0.074067
1,1.73346e+08,1.726e+08,1.71928e+08,0.119007
2,1.73346e+08,1.72752e+08,1.7187e+08,0.175155
3,1.73346e+08,1.7296e+08,1.72435e+08,0.234102
4,1.73346e+08,1.73018e+08,1.7269e+08,0.291504
5,1.73346e+08,1.73107e+08,1.72841e+08,0.35043
6,1.73346e+08,1.73146e+08,1.72706e+08,0.406263
7,1.73346e+08,1.7318e+08,1.72905e+08,0.466676
8,1.73346e+08,1.73194e+08,1.72935e+08,0.523994
9,1.73346e+08,1.73221e+08,1.72929e+08,0.578186
10,1.73346e+08,1.73242e+08,1.72939e+08,0.638763
