component,value
revenue,272126430
facility_fixed_cost,16748519.139784947
inventory_cost,3979098.8079008213
supplier_dc_transport_cost,47399404.508247726
dc_market_transport_cost,30682317.087431207
total_transport_cost,78081721.595678926
investment_cost,3.2509222722948476
carbon_trading_cost,429.8431673771629
reported_total_profit,173345972.89148512
recomputed_total_profit,173345972.89148512
objective_decomposition_error,0
