component,value
facility_emission,658.38709677419354
inventory_emission,3.9492709759681968
supplier_dc_transport_emission,10087.203792159693
dc_market_transport_emission,4388.5785420047614
total_emission,15138.118701914616
emission_decomposition_error,0
