size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_15000_GAMMA_050,delta,15000.0,202,15000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2216569.97115782,330731.667581939,19869.6503705076,230731.667581939,0,461463.335163878,7,15,450,354,96,0.21333333333333335,8912,11,0.093841642228739;0.00684261974584555;0;0.0782013685239492;0.473118279569892;0.0625610948191593;0.0371456500488759;0.126099706744868;0.0625610948191593;0.093841642228739,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,19869.6503705076,0,20.057654824,0,20.057654824,16420,delta,15000,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.093841642228739;0.00684261974584555;0;0.0782013685239492;0.473118279569892;0.0625610948191593;0.0371456500488759;0.126099706744868;0.0625610948191593;0.093841642228739,10,result.csv:best_w,0;1;2;3;5;6;9,9,0.11491256652546969,0.10342130987292272,0.053204859656472564,0.473118279569892,0.00684261974584555,354
