Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2439013.332540,2371378.406229,2097166.451652,22.266985
1,2459004.946049,2388737.927804,2290183.706501,22.266985
2,2462695.396252,2405634.270330,2332338.915823,22.266985
3,2462870.714569,2418008.523825,2334682.886078,22.266985
4,2462870.714569,2431027.511499,2389302.852855,22.266985
5,2462870.714569,2440489.242545,2402527.293168,22.266985
6,2462870.714569,2443886.447488,2415943.164081,22.266985
7,2474442.317961,2450289.598084,2427870.341315,22.266985
8,2474442.317961,2457259.680368,2426403.734777,22.266985
9,2476157.536037,2462645.300782,2452504.241014,22.266985
10,2482900.226530,2467033.105849,2447092.072291,22.266985
11,2482900.226530,2468416.105488,2434612.530433,22.266985
12,2482900.226530,2470670.247365,2447593.128501,22.266985
13,2486279.176811,2473404.380702,2443857.496620,22.266985
14,2486279.176811,2474218.466389,2442930.011999,22.266985
15,2486637.996463,2477327.954198,2458898.107120,22.266985
16,2486637.996463,2476534.573212,2462454.324578,22.266985
17,2486637.996463,2477615.533980,2448435.701247,22.266995
18,2487503.222372,2478771.120165,2438827.062982,22.266995
19,2487629.348184,2480949.617402,2465474.919531,22.266995
20,2491868.190294,2481274.014485,2455553.061284,22.266995
21,2491868.190294,2483611.093401,2468919.241591,22.266995
22,2491868.190294,2483875.961980,2466262.238930,22.266995
23,2491923.211860,2485052.758860,2478786.164059,22.266995
24,2493995.552695,2485603.851363,2465051.018227,22.266995
25,2493995.552695,2485615.263566,2474563.610303,22.266995
26,2493995.552695,2483421.573668,2459385.579078,22.266995
27,2493995.552695,2487993.727750,2472613.881105,22.266995
28,2495168.554301,2489741.087854,2482426.552623,22.266995
29,2495368.826062,2488960.626476,2467330.230875,22.266995
30,2495368.826062,2489559.349740,2474532.897812,22.266995
