Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73346e+08,1.72379e+08,1.71605e+08,0.0622115
1,1.73346e+08,1.72817e+08,1.72013e+08,0.10282
2,1.73346e+08,1.73044e+08,1.7223e+08,0.15367
3,1.73346e+08,1.7313e+08,1.72448e+08,0.213975
4,1.73346e+08,1.7321e+08,1.72524e+08,0.269348
5,1.73346e+08,1.73275e+08,1.72876e+08,0.321996
6,1.73346e+08,1.73281e+08,1.73052e+08,0.38248
7,1.73346e+08,1.73307e+08,1.73201e+08,0.438424
8,1.73346e+08,1.73313e+08,1.73065e+08,0.494798
9,1.73346e+08,1.73321e+08,1.73143e+08,0.545869
10,1.73346e+08,1.73329e+08,1.732e+08,0.599005
