component,value
facility_emission,658.70967741935476
inventory_emission,3.9517110179361472
supplier_dc_transport_emission,10097.722819857032
dc_market_transport_emission,4504.7476214879771
total_emission,15265.1318297823
emission_decomposition_error,0
