outer_status,final_inner_bp_status,integer_solution,relative_gap,termination_reason,wall_time_sec,ga_generations,actual_bp_calls,fitness_cache_hits,cg_iterations,branch_nodes,num_open_dcs,open_dc_indices,open_dc_ids,num_served_markets,served_market_indices,served_market_ids,num_unserved_markets,unserved_market_indices,unserved_market_ids,mean_w_open_dcs,demand_weighted_mean_w,max_w,min_w,revenue,facility_fixed_cost,inventory_cost,supplier_dc_transport_cost,dc_market_transport_cost,total_transport_cost,investment_cost,carbon_trading_cost,reported_total_profit,recomputed_total_profit,objective_decomposition_error,facility_emission,inventory_emission,supplier_dc_transport_emission,dc_market_transport_emission,total_emission,emission_decomposition_error,carbon_quota,allowance_shortage,allowance_surplus,net_carbon_trading_cost,best_w
HEURISTIC_BEST_FOUND,OPTIMAL,true,0,COMPLETED,0.63807360400000002,11,256,74,1312,0,6,"1;2;3;4;6;7","C02;C03;C04;C05;C07;C08",12,"1;3;4;9;2;8;10;12;11;6;7;14","C02;C04;C05;M10;C03;M09;M11;M13;M12;C07;C08;M15",3,"0;5;13","C01;C06;M14",0.0024437927663734115,0.0041560303658569305,0.21896383186705767,0,272126430,16748516.774193548,3979098.7872650763,47399372.362783015,30061574.19475146,77460946.557534471,68.18666450268401,109.26879581776302,173966685.38011447,173966685.3801145,-2.9802322387695312e-08,658.38709677419354,3.7916154388322703,8478.2869010087652,5357.0116707309789,14497.47728395277,0,14442.842886043889,54.63439790888151,0,109.26879581776302,"0.21896383186705767;0.0078201368523949169;0;0.0058651026392961877;0;0.070381231671554259;0;0.00097751710654936461"
