Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2473289.920068,2397782.233952,2097166.451652,27.019823
1,2498487.238198,2415562.716523,2300869.779552,27.019823
2,2503781.394058,2435090.362162,2357458.077424,27.019823
3,2504460.741322,2452573.918542,2361960.806389,27.019823
4,2511125.274109,2475959.589496,2406440.117717,27.019824
5,2535714.835240,2486973.690497,2425064.099740,27.019824
6,2535714.835240,2495347.719894,2443843.889129,27.019824
7,2535714.835240,2503319.819588,2444477.546844,27.019824
8,2536856.740365,2507431.368198,2463274.231886,27.019824
9,2537062.039680,2514521.117975,2479131.046970,27.019824
10,2537062.039680,2519063.268867,2487619.388021,27.019824
11,2537062.039680,2522554.403313,2495540.236669,27.019824
12,2542116.519645,2525142.662029,2493566.559784,27.019824
13,2542190.988779,2526312.160124,2501735.923166,27.019824
14,2545126.964520,2526921.729123,2496724.158362,27.019824
15,2545126.964520,2529112.233503,2497150.684174,27.019824
16,2545126.964520,2528593.555146,2500209.318254,27.019824
17,2545126.964520,2530366.820982,2501482.574494,27.019830
18,2547275.007310,2533902.930715,2493106.705437,27.019830
19,2547275.007310,2533303.746925,2514284.709842,27.019830
20,2547275.007310,2534502.945304,2502224.872397,27.019830
21,2547275.007310,2536229.306417,2522594.958566,27.019830
22,2553353.517832,2538605.610639,2508045.610081,27.019830
23,2554567.923470,2539212.811562,2520293.464713,27.019830
24,2554567.923470,2540087.674281,2524432.150131,27.019830
25,2554567.923470,2543301.967439,2531117.048486,27.019830
26,2558021.022303,2540725.817777,2502689.522672,27.019830
27,2558031.474064,2546053.404578,2528286.327179,27.019830
28,2558053.826742,2549664.897667,2535194.741864,27.019830
29,2562315.828485,2549671.289789,2517866.824517,27.019830
30,2562315.828485,2552891.578161,2533692.670771,27.019830
31,2562751.067615,2553985.134468,2539388.106766,27.019830
32,2563249.270919,2556180.789599,2529583.069764,27.019830
33,2564014.842537,2556283.809772,2522301.238911,27.019831
34,2564822.453787,2557833.805226,2530846.557978,27.019831
35,2564853.460684,2560157.441017,2552599.939636,27.019831
36,2566282.362739,2559425.785475,2534606.381578,27.019831
37,2566476.330490,2557462.327743,2532582.857716,27.019831
38,2567384.373882,2558452.697336,2517670.958944,27.019831
39,2567384.373882,2561588.905522,2545939.261616,27.019831
