size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_00500_GAMMA_050,delta,500.0,303,500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2706151.70985679,40133.2334408255,160743.06740747,0,59866.7665591745,-119733.533118349,8,18,540,463,77,0.1425925925925926,8010,93,0.822091886608016;0.887585532746823;0.978494623655914;0.212121212121212;0.884652981427175;0.932551319648094;0.73802541544477;0.186705767350929;0.934506353861193;0.958944281524927,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,160743.06740747,0,13.111713931,0,13.111713931,15660,delta,00500,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.822091886608016;0.887585532746823;0.978494623655914;0.212121212121212;0.884652981427175;0.932551319648094;0.73802541544477;0.186705767350929;0.934506353861193;0.958944281524927,10,result.csv:best_w,0;1;2;4;5;6;8;9,10,0.7535679374389053,0.7535679374389053,0.892106549364614,0.978494623655914,0.186705767350929,463
