Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2571373.666287,2469644.916406,2097166.451652,13.112041
1,2610265.450703,2495309.724853,2375014.197897,13.112042
2,2616540.575684,2522001.645533,2371716.976851,13.112042
3,2656326.926410,2547192.979482,2404766.916068,13.112042
4,2656939.133996,2578592.694501,2483118.665607,13.112042
5,2660125.329827,2608138.360346,2512439.838263,13.112042
6,2680787.362650,2625674.682025,2548973.334867,13.112042
7,2702552.636546,2637891.458916,2562767.921411,13.112042
8,2702552.636546,2648201.551700,2582089.875389,13.112042
9,2705040.803657,2665756.335779,2632575.150835,13.112042
10,2705040.803657,2674369.516506,2602070.784919,13.112042
11,2705040.803657,2679927.434308,2615980.300408,13.112042
12,2705040.803657,2680018.973526,2625419.287550,13.112042
13,2705442.043965,2682073.804360,2655308.827422,13.112042
14,2706151.709857,2681682.401236,2646876.213082,13.112042
15,2706151.709857,2681927.519764,2606532.300902,13.112042
16,2706151.709857,2681137.841476,2637125.651176,13.112042
17,2706151.709857,2685815.242250,2643777.383620,13.112052
