Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2814733.628192,2720966.706970,2428959.463644,24.817106
1,2815912.828450,2756441.891532,2653418.379870,24.817106
2,2818092.788053,2777803.905692,2711912.641618,24.817106
3,2835759.066260,2791371.183083,2728631.405504,24.817106
4,2836071.606410,2794862.059301,2705349.715853,24.817106
5,2839561.970463,2805525.171294,2761897.767050,24.817107
6,2851631.712494,2819539.879930,2754847.107770,24.817107
7,2851631.712494,2827884.764521,2790192.101781,24.817107
8,2858721.552315,2832220.501378,2806256.241294,24.817107
9,2858721.552315,2839090.893430,2793354.783794,24.817107
10,2867182.331788,2842078.751168,2804601.302683,24.817107
11,2867182.331788,2843926.789821,2815098.367648,24.817107
12,2869025.097355,2853244.974255,2822307.335815,24.817107
13,2869025.097355,2857969.856186,2836892.729175,24.817107
14,2874450.183276,2861458.612221,2834536.594629,24.817107
15,2874772.009719,2862530.152109,2847236.131320,24.817107
16,2879765.954067,2864668.425305,2822353.919125,24.817107
17,2879765.954067,2862474.701263,2815548.061238,24.817118
18,2880088.876982,2863285.198758,2809257.954062,24.817118
19,2880088.876982,2867631.206472,2842190.251202,24.817118
20,2880326.567957,2869105.023479,2847110.307359,24.817118
21,2880326.567957,2870117.004798,2848394.302280,24.817118
22,2880326.567957,2868060.949174,2792422.989818,24.817118
23,2880326.567957,2869701.589909,2851815.516431,24.817118
24,2880571.214829,2873563.769853,2828641.664443,24.817118
25,2880571.214829,2874826.994896,2855528.411615,24.817118
26,2881196.419739,2876485.016477,2863881.101570,24.817118
