num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid,size_id
5,14,505,0.4,163760,0.27049778800000002,0.27562058,0.358576587,1.4249999999999999e-06,0.91996056599999998,263272,0.0027284090000000002,0.0055038719999999999,6.9599999999999999e-07,0.0082329770000000007,263272,UNKNOWN,53,UNKNOWN,OPTIMAL,618065.77192202955,0,OPTIMAL_CERTIFIED,618065.77192202955,0,0,0,true,true,9,0,1,0,0,true,5x14
5,14,606,0.4,163760,0.26350179800000001,0.28612897900000001,1.3860994470000001,2.6010000000000002e-06,1.950734755,315472,0.0029486080000000001,0.0082566089999999998,7.0999999999999998e-07,0.011205926999999999,315472,UNKNOWN,61,UNKNOWN,OPTIMAL,953961.06105925562,0,OPTIMAL_CERTIFIED,953961.06105925562,0,0,0,true,true,7,0,1,0,0,true,5x14
5,14,707,0.4,163760,0.269473195,0.28877954700000003,2.0706320260000002,1.384e-06,2.6403299580000001,323540,0.0026958899999999998,0.018060594999999999,6.1699999999999998e-07,0.020757101999999999,323540,UNKNOWN,110,UNKNOWN,OPTIMAL,899195.32232578378,0,OPTIMAL_CERTIFIED,899195.32232578378,0,0,0,true,true,14,0,1,0,0,true,5x14
5,14,808,0.4,163760,0.28266825299999998,0.29319388699999999,2.6379755829999998,1.1799999999999999e-06,3.2300803449999997,313736,0.0030425360000000002,0.011683295,4.6400000000000003e-07,0.014726295,313736,UNKNOWN,62,UNKNOWN,OPTIMAL,1008468.7668517146,0,OPTIMAL_CERTIFIED,1008468.7668517146,0,0,0,true,true,8,0,1,0,0,true,5x14
5,14,909,0.4,163760,0.27554799099999999,0.30985899500000003,0.55307291300000005,1.468e-06,1.150552676,262504,0.0028410190000000002,0.0052916320000000001,6.4700000000000001e-07,0.0081332980000000006,262504,UNKNOWN,49,UNKNOWN,OPTIMAL,587937.31169131701,0,OPTIMAL_CERTIFIED,587937.31169131701,0,0,0,true,true,8,0,1,0,0,true,5x14
5,14,1010,0.4,163760,0.30095091699999998,0.27881620699999998,0.89261876900000003,1.796e-06,1.491073571,296832,0.002942975,0.016242060999999999,5.9800000000000003e-07,0.019185634,296832,UNKNOWN,93,UNKNOWN,OPTIMAL,916158.55115673621,0,OPTIMAL_CERTIFIED,916158.55115673621,0,0,0,true,true,12,0,1,0,0,true,5x14
5,14,101,0.8,163760,0.27353254599999999,0.33659611099999998,5.7065925960000001,2.2139999999999999e-06,6.3322489410000005,314752,0.0033413480000000001,0.041240220000000001,1.358e-06,0.044582926000000002,314752,UNKNOWN,132,UNKNOWN,OPTIMAL,639405.38560731628,0,OPTIMAL_CERTIFIED,639405.38560731628,0,0,0,true,true,18,0,1,0,0,true,5x14
5,14,202,0.8,163760,0.325711319,0.27281808699999999,1.1606619060000001,1.2759999999999999e-06,1.7758801190000002,332496,0.0032902890000000001,0.040450973000000001,4.2800000000000002e-07,0.04374169,332496,UNKNOWN,132,UNKNOWN,OPTIMAL,640928.88683599117,0,OPTIMAL_CERTIFIED,640928.88683599117,0,0,0,true,true,19,0,1,0,0,true,5x14
5,14,303,0.8,163760,0.29559508000000001,0.31604499600000002,3.3033583279999998,1.3880000000000001e-06,3.9302396179999999,322480,0.002742708,0.022708604,4.9200000000000001e-07,0.025451804000000001,322480,UNKNOWN,95,UNKNOWN,OPTIMAL,725243.78466423997,0,OPTIMAL_CERTIFIED,725243.78466423997,0,0,0,true,true,14,0,1,0,0,true,5x14
5,14,404,0.8,163760,0.31497531499999998,0.31146715200000002,2.3537999790000002,2.153e-06,2.999228306,286184,0.0038853049999999999,0.01888892,6.1999999999999999e-07,0.022774844999999998,286184,UNKNOWN,57,UNKNOWN,OPTIMAL,559590.76154703181,0,OPTIMAL_CERTIFIED,559590.76154703181,0,0,0,true,true,11,0,1,0,0,true,5x14
5,14,505,0.8,163760,0.27643170500000003,0.32476306300000002,1.6137617049999999,1.4079999999999999e-06,2.2296966170000001,263620,0.0029898820000000001,0.013459598,6.4899999999999995e-07,0.016450128999999997,263620,UNKNOWN,72,UNKNOWN,OPTIMAL,570682.63322688069,0,OPTIMAL_CERTIFIED,570682.63322688069,0,0,0,true,true,11,0,1,0,0,true,5x14
5,14,606,0.8,163760,0.298002086,0.295129998,1.213346818,1.561e-06,1.8250711869999998,332872,0.0028495980000000001,0.018967013000000001,9.2399999999999996e-07,0.021817534999999999,332872,UNKNOWN,82,UNKNOWN,OPTIMAL,840569.95350548089,0,OPTIMAL_CERTIFIED,840569.95350548089,0,0,0,true,true,11,0,1,0,0,true,5x14
5,14,707,0.8,163760,0.280542452,0.31328808899999999,1.177446158,1.424e-06,1.7914107689999998,331172,0.0027895680000000001,0.023720083999999999,5.5499999999999998e-07,0.026510206999999997,331172,UNKNOWN,115,UNKNOWN,OPTIMAL,791065.70228851284,0,OPTIMAL_CERTIFIED,791065.70228851284,0,0,0,true,true,13,0,1,0,0,true,5x14
5,14,808,0.8,163760,0.30546563300000001,0.300197677,4.5543515970000001,1.1799999999999999e-06,5.1824526410000002,320048,0.0027185479999999999,0.033247297000000002,3.7300000000000002e-07,0.035966218000000001,320048,UNKNOWN,114,UNKNOWN,OPTIMAL,947666.49343899195,0,OPTIMAL_CERTIFIED,947666.49343899195,0,0,0,true,true,18,0,1,0,0,true,5x14
5,14,909,0.8,163760,0.25948396099999999,0.26881398899999998,0.69621086200000004,1.443e-06,1.2409915579999999,291632,0.002818938,0.017250048,6.13e-07,0.020069599,291632,UNKNOWN,81,UNKNOWN,OPTIMAL,528106.28298713698,0,OPTIMAL_CERTIFIED,528106.28298713698,0,0,0,true,true,10,0,1,0,0,true,5x14
5,14,1010,0.8,163760,0.264199927,0.28056360499999999,0.93430561000000001,1.8670000000000001e-06,1.4934397339999999,308684,0.003062763,0.027409037000000001,4.5400000000000002e-07,0.030472254000000001,308684,UNKNOWN,105,UNKNOWN,OPTIMAL,848569.13981534762,0,OPTIMAL_CERTIFIED,848569.13981534762,0,0,0,true,true,15,0,1,0,0,true,5x14
5,16,101,0.0,655270,1.2603095719999999,1.6204161770000001,8.9788659450000008,2.2960000000000001e-06,11.921892976000001,1166100,0.01513396,0.0091839160000000003,6.9800000000000003e-07,0.024318574000000003,1166100,UNKNOWN,72,UNKNOWN,OPTIMAL,835088.35173553473,0,OPTIMAL_CERTIFIED,835088.35173553473,0,0,0,true,true,10,0,1,0,0,true,5x16
5,16,202,0.0,655270,1.2709133690000001,1.585534354,8.1313485110000006,2.57e-06,11.053838062999999,1144652,0.017413878000000001,0.0076604560000000004,7.5700000000000002e-07,0.025075091000000001,1144652,UNKNOWN,62,UNKNOWN,OPTIMAL,782246.03375442897,0,OPTIMAL_CERTIFIED,782246.03375442897,0,0,0,true,true,9,0,1,0,0,true,5x16
5,16,303,0.0,655270,1.294578759,1.593848725,8.7466671839999997,2.1919999999999999e-06,11.698188639,1136936,0.018883429,0.010844737,6.75e-07,0.029728840999999999,1136936,UNKNOWN,73,UNKNOWN,OPTIMAL,850324.64935046318,0,OPTIMAL_CERTIFIED,850324.64935046318,0,0,0,true,true,10,0,1,0,0,true,5x16
5,16,404,0.0,655270,1.220341251,1.5974759789999999,2.860841846,3.242e-06,5.735917862,1062824,0.016983668,0.0032336880000000002,6.7899999999999998e-07,0.020218034999999999,1062824,UNKNOWN,28,UNKNOWN,OPTIMAL,594921.01097332616,0,OPTIMAL_CERTIFIED,594921.01097332616,0,0,0,true,true,5,0,1,0,0,true,5x16
5,16,505,0.0,655270,1.2866388529999999,1.6340720200000001,1.3257580280000001,2.7530000000000002e-06,4.3065218250000008,1063600,0.018029182000000001,0.0044149929999999999,7.2099999999999996e-07,0.022444895999999999,1063600,UNKNOWN,40,UNKNOWN,OPTIMAL,527938.11446024373,0,OPTIMAL_CERTIFIED,527938.11446024373,0,0,0,true,true,7,0,1,0,0,true,5x16
5,16,606,0.0,655270,1.19106405,1.653107076,5.3341489659999999,1.9489999999999999e-06,8.2473901569999999,1219744,0.015579543,0.0079901160000000002,6.8299999999999996e-07,0.023570342000000001,1219744,UNKNOWN,56,UNKNOWN,OPTIMAL,1118031.6122675275,0,OPTIMAL_CERTIFIED,1118031.6122675275,0,0,0,true,true,7,0,1,0,0,true,5x16
5,16,707,0.0,655270,1.2227783750000001,1.603669163,8.9239286179999997,2.7700000000000002e-06,11.821047522000001,1235928,0.015612914,0.012094182,7.6400000000000001e-07,0.027707860000000001,1235928,UNKNOWN,98,UNKNOWN,OPTIMAL,1014547.9696275858,0,OPTIMAL_CERTIFIED,1014547.9696275858,0,0,0,true,true,12,0,1,0,0,true,5x16
5,16,808,0.0,655270,1.1890760890000001,1.6498298950000001,8.6795724300000003,1.8309999999999999e-06,11.593433836000001,1190624,0.015255973000000001,0.021700476999999999,6.3e-07,0.036957080000000003,1190624,UNKNOWN,93,UNKNOWN,OPTIMAL,1019094.4700612216,0,OPTIMAL_CERTIFIED,1019094.4700612216,0,0,0,true,true,20,1,3,0,0,true,5x16
5,16,909,0.0,655270,1.1879090189999999,1.620849631,1.151067407,2.994e-06,4.0162353069999996,1064252,0.014582555000000001,0.0055663470000000001,6.06e-07,0.020149508,1064252,UNKNOWN,52,UNKNOWN,OPTIMAL,640679.27493281895,0,OPTIMAL_CERTIFIED,640679.27493281895,0,0,0,true,true,9,0,1,0,0,true,5x16
5,16,1010,0.0,655270,1.225425733,1.619645767,12.025911839999999,2.0829999999999998e-06,14.922455705999999,1200268,0.016604794999999999,0.025864206000000001,6.0500000000000003e-07,0.042469606,1200268,UNKNOWN,152,UNKNOWN,OPTIMAL,834746.8550752697,0,OPTIMAL_CERTIFIED,834746.8550752697,0,0,0,true,true,21,0,1,0,0,true,5x16
5,16,101,0.4,655270,1.229757795,1.6445595180000001,11.125154910999999,2.57e-06,14.068549841999999,1231600,0.018920698999999999,0.015242698000000001,7.8599999999999997e-07,0.034164183000000001,1231600,UNKNOWN,86,UNKNOWN,OPTIMAL,935245.14327421307,0,OPTIMAL_CERTIFIED,935245.14327421295,0,1.1641532182693481e-10,1.2447572988123172e-16,true,true,11,0,1,0,0,true,5x16
5,16,202,0.4,655270,1.310538413,1.628876328,4.7778948640000003,2.4279999999999999e-06,7.7834539220000005,1251040,0.0177381,0.010552081,7.3e-07,0.028290910999999998,1251040,UNKNOWN,71,UNKNOWN,OPTIMAL,895742.42238437419,0,OPTIMAL_CERTIFIED,895742.42238437408,0,1.1641532182693481e-10,1.2996517628030747e-16,true,true,9,0,1,0,0,true,5x16
5,16,303,0.4,655270,1.288578534,1.6771949639999999,9.4290289680000008,1.9980000000000002e-06,12.464384846,1239048,0.017062648,0.017083075999999999,6.4600000000000004e-07,0.034146370000000002,1239048,UNKNOWN,109,UNKNOWN,OPTIMAL,951686.49675925844,0,OPTIMAL_CERTIFIED,951686.49675925844,0,0,0,true,true,12,0,1,0,0,true,5x16
5,16,404,0.4,655270,1.2554993699999999,1.632967246,12.238438505,3.6899999999999998e-06,15.189614329999999,1065644,0.017878215999999999,0.0065301930000000001,6.5099999999999999e-07,0.02440906,1065644,UNKNOWN,40,UNKNOWN,OPTIMAL,731732.27747007343,0,OPTIMAL_CERTIFIED,731732.27747007343,0,0,0,true,true,7,0,1,0,0,true,5x16
5,16,505,0.4,655270,1.2732357809999999,1.6014323269999999,3.4162958539999999,2.6390000000000001e-06,6.3534657799999996,1065916,0.019456927999999998,0.0072721169999999998,5.8100000000000003e-07,0.026729625999999999,1065916,UNKNOWN,46,UNKNOWN,OPTIMAL,646949.68045848247,0,OPTIMAL_CERTIFIED,646949.68045848247,0,0,0,true,true,6,0,1,0,0,true,5x16
5,16,606,0.4,655270,1.191174,1.5644123940000001,5.5124925439999997,2.0870000000000001e-06,8.3283112050000003,1311220,0.015637378,0.010465116999999999,6.37e-07,0.026103132000000001,1311220,UNKNOWN,50,UNKNOWN,OPTIMAL,1195111.750232277,0,OPTIMAL_CERTIFIED,1195111.750232277,0,0,0,true,true,8,0,1,0,0,true,5x16
5,16,707,0.4,655270,1.22678551,1.602719314,5.2598622280000003,2.4219999999999999e-06,8.1763401089999999,1251916,0.016892054,0.017974819,6.9800000000000003e-07,0.034867571,1251916,UNKNOWN,101,UNKNOWN,OPTIMAL,1092622.8057195558,0,OPTIMAL_CERTIFIED,1092622.8057195558,0,0,0,true,true,12,0,1,0,0,true,5x16
5,16,808,0.4,655270,1.299132237,1.6480720040000001,9.8155229449999997,2.542e-06,12.849490788000001,1238604,0.016712444,0.018635057,5.5400000000000001e-07,0.035348055000000003,1238604,UNKNOWN,66,UNKNOWN,OPTIMAL,1081287.3073611665,0,OPTIMAL_CERTIFIED,1081287.3073611667,0,2.3283064365386963e-10,2.1532726969863582e-16,true,true,11,0,1,0,0,true,5x16
5,16,909,0.4,655270,1.218670176,1.6456238110000001,4.4332942510000004,3.7189999999999999e-06,7.361016319,1073796,0.019469634999999999,0.0085742700000000002,6.3900000000000004e-07,0.028044544000000001,1073796,UNKNOWN,66,UNKNOWN,OPTIMAL,732829.59047983098,0,OPTIMAL_CERTIFIED,732829.59047983098,0,0,0,true,true,8,0,1,0,0,true,5x16
5,16,1010,0.4,655270,1.2002941030000001,1.5874662429999999,6.0777530759999996,1.9080000000000002e-06,8.9353408830000003,1197312,0.017580495000000002,0.02471396,5.2099999999999997e-07,0.042294976000000005,1197312,UNKNOWN,146,UNKNOWN,OPTIMAL,936621.31789066549,0,OPTIMAL_CERTIFIED,936621.31789066549,0,0,0,true,true,18,0,1,0,0,true,5x16
5,16,101,0.8,655270,1.202342115,1.586042014,11.225911156,2.5919999999999999e-06,14.085881515999999,1279236,0.018630783000000001,0.038813396,6.2900000000000003e-07,0.057444808,1279236,UNKNOWN,140,UNKNOWN,OPTIMAL,856007.54286222463,0,OPTIMAL_CERTIFIED,856007.54286222463,0,0,0,true,true,16,0,1,0,0,true,5x16
5,16,202,0.8,655270,1.2698091979999999,1.685339929,9.1189894969999994,2.046e-06,12.142084862000001,1304396,0.014987800000000001,0.028587358,5.3300000000000002e-07,0.043575691,1304396,UNKNOWN,90,UNKNOWN,OPTIMAL,840032.80393494165,0,OPTIMAL_CERTIFIED,840032.80393494165,0,0,0,true,true,12,0,1,0,0,true,5x16
5,16,303,0.8,655270,1.215566133,1.634702004,7.8380793789999998,3.6519999999999999e-06,10.765130537999999,1277884,0.020353432000000001,0.034230268000000001,7.3099999999999997e-07,0.054584430999999996,1277884,UNKNOWN,117,UNKNOWN,OPTIMAL,852352.86311626423,0,OPTIMAL_CERTIFIED,852352.86311626423,0,0,0,true,true,14,0,1,0,0,true,5x16
5,16,404,0.8,655270,1.227257738,1.6359621419999999,7.7616175209999998,2.593e-06,10.681991776,1135380,0.019027614000000002,0.056920895999999999,7.0500000000000003e-07,0.075949215,1135380,UNKNOWN,116,UNKNOWN,OPTIMAL,676898.04736001266,0,OPTIMAL_CERTIFIED,676898.04736001266,0,0,0,true,true,21,0,1,0,0,true,5x16
5,16,505,0.8,655270,1.207925092,1.5778713069999999,3.1432834039999999,2.413e-06,5.9935277209999995,1131320,0.015184682999999999,0.024535554000000001,6.44e-07,0.039720881,1131320,UNKNOWN,98,UNKNOWN,OPTIMAL,610453.89379832847,0,OPTIMAL_CERTIFIED,610453.89379832835,0,1.1641532182693481e-10,1.9070289011113124e-16,true,true,12,0,1,0,0,true,5x16
5,16,606,0.8,655270,1.173568285,1.6189240810000001,8.2031884860000002,2.3970000000000001e-06,11.050838243999999,1454532,0.017923073000000001,0.086992021000000003,5.3300000000000002e-07,0.104915627,1454532,UNKNOWN,172,UNKNOWN,OPTIMAL,1070371.9307331778,0,OPTIMAL_CERTIFIED,1070371.9307331778,0,0,0,true,true,31,2,5,2,0,true,5x16
5,16,707,0.8,655270,1.223946405,1.5875204000000001,5.3659634269999996,1.9269999999999999e-06,8.2456133820000002,1304996,0.015243137,0.030498052000000001,6.5400000000000001e-07,0.045741843000000004,1304996,UNKNOWN,126,UNKNOWN,OPTIMAL,962401.81194488169,0,OPTIMAL_CERTIFIED,962401.81194488169,0,0,0,true,true,14,0,1,0,0,true,5x16
5,16,808,0.8,655270,1.2101151349999999,1.6669102179999999,5.4830278750000003,2.2309999999999999e-06,8.456305961,1242156,0.017837428999999998,0.057591402999999999,6.61e-07,0.075429493,1242156,UNKNOWN,158,UNKNOWN,OPTIMAL,1019968.2707594676,0,OPTIMAL_CERTIFIED,1019968.2707594676,0,0,0,true,true,22,0,1,0,0,true,5x16
5,16,909,0.8,655270,1.211078068,1.617110364,4.8426199089999997,2.187e-06,7.7654091459999997,1214080,0.017822860999999999,0.020250553000000001,6.1999999999999999e-07,0.038074034,1214080,UNKNOWN,71,UNKNOWN,OPTIMAL,662659.8363895223,0,OPTIMAL_CERTIFIED,662659.8363895223,0,0,0,true,true,9,0,1,0,0,true,5x16
5,16,1010,0.8,655270,1.2899426949999999,1.6496937570000001,10.242392987000001,2.0990000000000001e-06,13.250392882,1310760,0.017007474000000002,0.15234361299999999,5.2099999999999997e-07,0.16935160799999999,1310760,UNKNOWN,265,UNKNOWN,OPTIMAL,873872.9117428551,0,OPTIMAL_CERTIFIED,873872.9117428551,0,0,0,true,true,60,2,5,1,0,true,5x16
5,18,101,0.0,2621340,5.3026024019999998,7.4740662450000004,34.849807476000002,3.1420000000000002e-06,47.933983165999997,4902444,0.083438113999999994,0.014593458,7.0299999999999998e-07,0.098032275000000002,4902444,UNKNOWN,100,UNKNOWN,OPTIMAL,874441.17974683957,0,OPTIMAL_CERTIFIED,874441.17974683945,0,1.1641532182693481e-10,1.3313110649779593e-16,true,true,13,0,1,0,0,true,5x18
5,18,202,0.0,2621340,5.1310199919999997,7.2997829799999998,19.748666075999999,3.9899999999999999e-06,32.536798503,4646792,0.078495849000000006,0.014005468,7.06e-07,0.092502023000000003,4646792,UNKNOWN,76,UNKNOWN,OPTIMAL,821795.13939779368,0,OPTIMAL_CERTIFIED,821795.13939779368,0,0,0,true,true,11,0,1,0,0,true,5x18
5,18,303,0.0,2621340,5.1449446610000003,7.3648821609999997,20.898358941000001,2.9830000000000001e-06,33.777485149,4697624,0.074670400999999997,0.020454363,6.4799999999999998e-07,0.095125412000000006,4697624,UNKNOWN,124,UNKNOWN,OPTIMAL,997422.18597245903,0,OPTIMAL_CERTIFIED,997422.18597245903,0,0,0,true,true,18,0,1,0,0,true,5x18
5,18,404,0.0,2621340,5.2963924179999999,7.4048176879999996,9.7588482049999996,3.1839999999999999e-06,22.773840383,4386536,0.075616573000000006,0.0059490410000000004,5.9500000000000002e-07,0.081566209000000015,4386536,UNKNOWN,33,UNKNOWN,OPTIMAL,660286.94798879814,0,OPTIMAL_CERTIFIED,660286.94798879814,0,0,0,true,true,10,0,1,0,0,true,5x18
5,18,505,0.0,2621340,5.3311276220000003,7.2615063360000001,10.381312353,3.1769999999999998e-06,23.255060589999999,4385988,0.078475192999999999,0.0037277349999999998,6.44e-07,0.082203571999999989,4385988,UNKNOWN,32,UNKNOWN,OPTIMAL,487927.86950113729,0,OPTIMAL_CERTIFIED,487927.86950113729,0,0,0,true,true,6,0,1,0,0,true,5x18
5,18,606,0.0,2621340,5.2556718440000001,7.426395876,18.794399343999999,3.5300000000000001e-06,31.862379006000001,4842632,0.084512660000000003,0.013791296999999999,7.9500000000000001e-07,0.098304751999999995,4842632,UNKNOWN,82,UNKNOWN,OPTIMAL,1197086.1238472194,0,OPTIMAL_CERTIFIED,1197086.1238472192,0,2.3283064365386963e-10,1.9449782184893584e-16,true,true,9,0,1,0,0,true,5x18
5,18,707,0.0,2621340,5.1941290929999999,7.3358588830000002,26.804921498999999,4.4229999999999998e-06,39.641632125000001,4966544,0.085630614999999993,0.019903276000000001,7.0999999999999998e-07,0.10553460099999999,4966544,UNKNOWN,138,UNKNOWN,OPTIMAL,1011313.1894441107,0,OPTIMAL_CERTIFIED,1011313.1894441107,0,0,0,true,true,17,0,1,0,0,true,5x18
5,18,808,0.0,2621340,5.2163431779999998,7.6992577740000003,21.908690539999998,2.4140000000000001e-06,35.174638032000004,4657596,0.079728365999999995,0.023716266,6.7199999999999998e-07,0.10344530399999999,4657596,UNKNOWN,103,UNKNOWN,OPTIMAL,1229552.3229756902,0,OPTIMAL_CERTIFIED,1229552.32297569,0,2.3283064365386963e-10,1.8936212742080517e-16,true,true,14,0,1,0,0,true,5x18
5,18,909,0.0,2621340,5.1141547230000004,7.3783439099999999,12.332769536000001,2.3290000000000001e-06,25.115159846000001,4390524,0.082934478000000006,0.0069654870000000002,8.0200000000000001e-07,0.089900767000000006,4390524,UNKNOWN,55,UNKNOWN,OPTIMAL,675881.06199903041,0,OPTIMAL_CERTIFIED,675881.06199903041,0,0,0,true,true,7,0,1,0,0,true,5x18
5,18,1010,0.0,2621340,5.1899100440000003,7.3653389860000003,35.567753263999997,2.7470000000000001e-06,48.423240852000006,4789968,0.074176293000000004,0.020175873,7.0999999999999998e-07,0.094352876000000002,4789968,UNKNOWN,116,UNKNOWN,OPTIMAL,952287.66002265492,0,OPTIMAL_CERTIFIED,952287.6600226548,0,1.1641532182693481e-10,1.2224806296887781e-16,true,true,16,0,1,0,0,true,5x18
