Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,3138898.348557,2968324.478938,2591521.879444,40.511337
1,3138898.348557,3024484.228215,2854789.016181,40.511337
2,3140557.394244,3054407.563663,2889635.039434,40.511338
3,3143595.287910,3081844.242784,2977027.407609,40.511338
4,3155686.970541,3081998.357118,2990328.559460,40.511338
5,3173071.215071,3110910.204023,2900862.373031,40.511338
6,3175444.647615,3109243.331043,2996579.328111,40.511338
7,3175444.647615,3121523.265303,3005828.297151,40.511338
8,3182306.963991,3121986.229873,2987321.522300,40.511338
9,3185244.704227,3135589.310543,2910235.699687,40.511338
10,3187245.134325,3151678.549201,3008526.354961,40.511338
11,3221741.794258,3170513.222474,3087018.214710,40.511338
12,3225053.185735,3186080.883985,3154759.354646,40.511338
13,3225053.185735,3189316.272521,3133528.716613,40.511338
14,3225818.913579,3193092.777254,3037937.258078,40.511338
15,3225818.913579,3191477.253655,3139767.006143,40.511338
16,3229536.287686,3200142.661835,3153266.562564,40.511338
17,3229536.287686,3213632.742026,3159375.830422,40.511339
18,3229536.287686,3215869.464623,3192897.262347,40.511339
19,3231927.390978,3219824.501176,3193645.259965,40.511339
20,3233452.807698,3216786.351578,3168070.754446,40.511339
21,3233452.807698,3218365.304716,3191601.529081,40.511339
22,3233452.807698,3221224.422743,3193737.744400,40.511340
23,3235275.747344,3224189.269672,3203660.772296,40.511340
24,3236515.008635,3223534.145240,3170682.489811,40.511340
25,3236555.715101,3223188.608784,3192598.020550,40.511340
26,3236555.715101,3223483.320662,3173848.019798,40.511340
