Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2332794.948997,2124844.216681,1514584.836795,36.061633
1,2332794.948997,2172566.908812,1774688.333243,36.061634
2,2357416.234004,2188385.236705,1950702.756450,36.061634
3,2396712.274193,2242672.311964,2058823.231052,36.061634
4,2398000.763526,2293721.769063,2127953.726967,36.061634
5,2437347.995300,2345917.481229,2196758.287035,36.061634
6,2437347.995300,2356743.348788,2269102.375052,36.061634
7,2452201.601894,2380445.618288,2292899.074623,36.061634
8,2478098.988840,2392833.165603,2273030.872649,36.061634
9,2478098.988840,2403473.609631,2305763.713117,36.061634
10,2485962.640621,2421867.678788,2349898.753165,36.061634
11,2511984.205316,2442270.827795,2350385.982259,36.061634
12,2511984.205316,2454464.543280,2304985.395698,36.061634
13,2519612.851872,2480215.924986,2379785.458052,36.061634
14,2521247.985332,2481982.943545,2408521.592015,36.061634
15,2531003.575893,2494908.195196,2421872.896521,36.061634
16,2531003.575893,2496267.479420,2421447.618530,36.061634
17,2531003.575893,2499754.135186,2453089.568442,36.061644
18,2531003.575893,2506438.026322,2472281.993998,36.061644
19,2544284.985816,2510795.118005,2467870.354649,36.061644
20,2544284.985816,2513655.907613,2483706.888666,36.061644
21,2550096.578616,2518617.680530,2494741.372246,36.061644
22,2563800.613113,2522540.088234,2460870.386214,36.061644
23,2569618.838095,2523642.338249,2468876.585417,36.061644
24,2569618.838095,2528540.256451,2475151.783087,36.061644
25,2569618.838095,2533591.337155,2495627.364297,36.061644
26,2570901.115376,2544682.206134,2473476.838974,36.061644
27,2570901.115376,2550085.277267,2503222.754309,36.061644
28,2578648.581879,2544924.308865,2449557.272058,36.061644
29,2578648.581879,2547254.264908,2439444.009957,36.061644
30,2578648.581879,2550282.842651,2510301.630579,36.061645
31,2578947.427021,2553231.289814,2494446.255317,36.061645
32,2578947.427021,2553156.866914,2473597.271773,36.061645
33,2581259.171613,2557274.082493,2482951.489591,36.061645
34,2581484.939190,2558859.864268,2506905.634407,36.061645
35,2586041.884277,2563161.408453,2483897.491720,36.061645
36,2586041.884277,2558354.002453,2492666.213259,36.061645
37,2592516.873149,2561472.658642,2501519.433735,36.061645
38,2592516.873149,2568085.073047,2524873.219328,36.061645
39,2592516.873149,2568669.525128,2508859.003374,36.061645
40,2592516.873149,2567972.464260,2477068.694651,36.061645
41,2592516.873149,2572171.163882,2546144.068058,36.061645
42,2592516.873149,2572310.781244,2526853.245734,36.061645
43,2595509.983024,2570356.999032,2493303.478958,36.061645
44,2595509.983024,2572261.486102,2514495.275442,36.061645
45,2595509.983024,2573165.217302,2512313.817848,36.061645
46,2595509.983024,2573270.301784,2543753.059181,36.061645
47,2596522.386275,2572428.384466,2525303.223871,36.061645
48,2596522.386275,2575584.017369,2485857.164696,36.061645
49,2596522.386275,2576762.443278,2546998.550415,36.061645
