component,value
facility_emission,658.49462365591398
inventory_emission,3.9527384684310944
supplier_dc_transport_emission,10100.606279639302
dc_market_transport_emission,4512.3760430369857
total_emission,15275.429684800634
emission_decomposition_error,-1.8189894035458565e-12
