Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73346e+08,1.7242e+08,1.71419e+08,0.0855614
1,1.73346e+08,1.72536e+08,1.71984e+08,0.145585
2,1.73346e+08,1.72798e+08,1.72101e+08,0.207835
3,1.73346e+08,1.73033e+08,1.72455e+08,0.266713
4,1.73346e+08,1.73056e+08,1.72706e+08,0.327955
5,1.73346e+08,1.73119e+08,1.72803e+08,0.380348
6,1.73346e+08,1.73186e+08,1.72777e+08,0.433621
7,1.73346e+08,1.73214e+08,1.72868e+08,0.485213
8,1.73346e+08,1.73247e+08,1.72901e+08,0.535004
9,1.73346e+08,1.73262e+08,1.72898e+08,0.596792
10,1.73346e+08,1.73282e+08,1.72952e+08,0.665913
