Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,3057778.389681,2914092.050758,2591521.879444,36.769073
1,3057778.389681,2957782.747405,2809269.923681,36.769073
2,3057778.389681,2986703.353835,2848051.209051,36.769073
3,3071982.145841,3004166.036700,2860013.596011,36.769073
4,3071982.145841,3006003.660250,2893679.176794,36.769073
5,3095934.070139,3031979.800007,2925123.509226,36.769074
6,3095934.070139,3036073.635095,2956271.982832,36.769074
7,3095934.070139,3052669.760350,2911591.507425,36.769074
8,3096924.351091,3072458.671257,2996615.387355,36.769074
9,3104522.543072,3071561.830985,3004326.896411,36.769074
10,3104522.543072,3087822.574984,3044486.821615,36.769074
11,3104522.543072,3087933.263674,3049584.978290,36.769074
12,3104522.543072,3089994.048057,3071940.470376,36.769074
13,3104522.543072,3088885.871781,3013128.050920,36.769074
14,3104522.543072,3087846.697176,3000810.087975,36.769074
15,3104877.044408,3091505.280917,3053962.438302,36.769074
16,3105327.491481,3090762.020994,3035550.439546,36.769074
17,3105327.491481,3096886.420651,3078040.098178,36.769085
18,3105400.164576,3097743.219661,3080380.903014,36.769085
19,3105400.164576,3100081.534195,3080380.903014,36.769085
