size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb
10x30,DELTA_00500_GAMMA_050,delta,500,101,500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2803373.34125329,10601.7739551687,165860.743896564,0,89398.2260448313,-178796.452089663,7,32,960,752,208,0.21666666666666667,24183,309,0.873900293255132;0.270772238514174;0.95405669599218;0.995112414467253;0.842619745845552;0.993157380254154;0.965786901270772;0.995112414467253;0.882697947214076;0.997067448680352,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,8112902e004774f2a7ebcbae3ea060e747637b4bf1ccd16fa44d83451b579834,8112902e004774f2a7ebcbae3ea060e747637b4bf1ccd16fa44d83451b579834,report.txt D_j open DCs; closed DCs D=0,165860.743896564,3.20142135024071e-10,233.61,2.63,39.03,16060
