Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2628846.780613,2588485.084482,2428959.463644,17.171426
1,2639382.521267,2604158.998162,2566643.798541,17.171426
2,2641364.558855,2611576.812348,2576244.909130,17.171427
3,2644308.345712,2614020.277940,2583767.601968,17.171427
4,2645421.633167,2620960.231288,2582154.320789,17.171427
5,2645428.157167,2625758.977091,2603168.414847,17.171427
6,2645428.157167,2632699.415264,2616991.637948,17.171427
7,2646354.177772,2636690.299300,2626061.208010,17.171427
8,2646354.177772,2640241.733819,2628289.577353,17.171427
9,2646557.012493,2641308.894367,2621763.852388,17.171427
10,2649527.271611,2640704.042261,2623316.092943,17.171427
11,2649527.271611,2642333.056983,2626818.536835,17.171427
12,2649527.271611,2644430.029842,2632012.589326,17.171427
13,2649527.271611,2644485.200734,2627407.068465,17.171427
14,2649527.271611,2645662.969369,2641096.847182,17.171427
15,2649527.271611,2645031.567783,2626337.171525,17.171427
16,2649668.773529,2644619.285137,2613074.054100,17.171427
17,2649845.081439,2643627.743298,2611265.614447,17.171436
18,2649845.081439,2641449.887231,2617674.087260,17.171436
19,2649845.081439,2644066.387841,2632029.080099,17.171436
20,2649950.887932,2645158.402672,2626751.462224,17.171436
