Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2672277.515860,2436491.164412,2051599.766916,26.213257
1,2672277.515860,2494684.243936,2406246.515246,26.213257
2,2681026.860129,2563757.600205,2390432.003955,26.213257
3,2698536.523733,2603653.505105,2399469.923185,26.213257
4,2704696.870566,2628958.302508,2362496.743385,26.213257
5,2704696.870566,2652678.640896,2575965.786428,26.213257
6,2704696.870566,2663546.561909,2596318.995898,26.213257
7,2704696.870566,2670380.122913,2611395.120427,26.213257
8,2704948.913589,2672106.518277,2604413.661816,26.213257
9,2717727.476073,2680042.217743,2559948.521126,26.213257
10,2727896.873072,2690324.388516,2636050.410141,26.213257
11,2734891.658488,2692879.805277,2549914.540858,26.213257
12,2734891.658488,2697760.722146,2648034.243867,26.213257
13,2736660.819911,2706841.218459,2612332.313219,26.213257
14,2745481.495616,2708299.248301,2624517.988922,26.213257
15,2746906.713050,2706233.911977,2614187.313455,26.213257
16,2746906.713050,2717263.366896,2657575.397587,26.213258
17,2748258.502542,2717534.161239,2645338.549486,26.213266
18,2748258.502542,2720266.540263,2646775.124624,26.213266
19,2748258.502542,2720190.684402,2625809.493775,26.213266
20,2748805.130272,2725832.613357,2681623.746050,26.213266
21,2748805.130272,2724569.992275,2588649.652244,26.213266
22,2748805.130272,2729902.253734,2691684.695452,26.213266
23,2748805.130272,2733107.320974,2680729.579960,26.213266
24,2750823.373436,2736747.678751,2708809.148425,26.213266
