num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
3,10,707,0.80000000000000004,6108,0.024127365000000001,0.005040218,0.053263221999999999,1.3689999999999999e-06,0.082809033000000004,24240,0.00010199,0.0062661310000000003,3.7099999999999997e-07,0.0063684919999999999,24240,UNKNOWN,38,UNKNOWN,OPTIMAL,565125.20379640255,0,OPTIMAL_CERTIFIED,565125.20379640255,0,0,0,true,true,8,0,1,0,0,true
