Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2720074.695078,2663040.797466,2591521.879444,36.939837
1,2723299.865053,2673043.508858,2612341.184645,36.939838
2,2723299.865053,2678752.602243,2618093.399782,36.939838
3,2723299.865053,2687555.403751,2657242.011593,36.939838
4,2725476.286313,2698839.374376,2665597.930014,36.939838
5,2731585.869365,2707794.433722,2677139.099515,36.939839
6,2731801.342067,2709575.501277,2666012.834514,36.939839
7,2731801.342067,2716096.573202,2681709.850600,36.939839
8,2731801.342067,2720514.402295,2710611.962377,36.939839
9,2731818.056832,2718679.252733,2682626.389412,36.939839
10,2732003.787606,2720924.014344,2695410.382882,36.939839
11,2732003.787606,2719612.841666,2697544.012889,36.939839
12,2732003.787606,2720986.316467,2694077.942046,36.939839
13,2732045.194329,2721596.202758,2696228.342652,36.939839
14,2732045.194329,2724564.678479,2658420.655507,36.939839
15,2732061.909095,2726018.676716,2696908.515181,36.939839
