Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2174241.257405,2067284.817042,1764139.876278,11.778020
1,2180371.712203,2089409.729900,1980797.706279,11.778020
2,2191255.469591,2132337.298135,1994567.546901,11.778021
3,2192290.819727,2151049.856874,2052671.964194,11.778021
4,2192613.427122,2159892.083552,2127636.300637,11.778021
5,2194612.497075,2177217.939804,2137140.616638,11.778021
6,2200285.195947,2182628.769834,2125842.997420,11.778021
7,2200285.195947,2184220.221155,2147958.580098,11.778021
8,2201512.039762,2186713.941072,2117880.424143,11.778021
9,2202080.836047,2191179.815773,2170910.030806,11.778021
10,2202137.239574,2191985.841530,2182743.393057,11.778021
11,2202137.239574,2196273.427377,2183513.043919,11.778021
12,2202487.854399,2195280.697671,2162563.774300,11.778021
13,2203998.131913,2190724.707845,2125666.584332,11.778021
14,2203998.131913,2188792.342234,2126187.393279,11.778021
15,2203998.131913,2190431.310071,2110185.537225,11.778021
16,2203998.131913,2194759.702845,2164416.630736,11.778021
