component,value
facility_emission,658.92473118279565
inventory_emission,3.798763605267772
supplier_dc_transport_emission,8484.3417184486843
dc_market_transport_emission,5273.60472824722
total_emission,14420.669941483966
emission_decomposition_error,1.8189894035458565e-12
