component,value
revenue,272126430
facility_fixed_cost,16748517.849462366
inventory_cost,3979098.8015614329
supplier_dc_transport_cost,47399384.472417884
dc_market_transport_cost,29440950.530866496
total_transport_cost,76840335.00328438
investment_cost,27.051767471225133
carbon_trading_cost,-44.345889119846106
reported_total_profit,174587336.97969639
recomputed_total_profit,174587336.97969642
objective_decomposition_error,-2.9802322387695312e-08
