Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2367928.671520,1987025.510971,1647717.578536,28.751151
1,2367928.671520,2071526.071804,1793334.516434,28.751151
2,2367928.671520,2179331.224756,1857985.679124,28.751151
3,2368406.325730,2233667.634412,2037821.423813,28.751151
4,2372225.623219,2277388.307175,2096225.460786,28.751151
5,2379613.897861,2320933.055607,2210240.801418,28.751151
6,2379613.897861,2341500.818618,2244530.210312,28.751151
7,2381985.626443,2347934.271961,2263687.594235,28.751151
8,2386977.071255,2356329.897944,2232789.635427,28.751152
9,2395559.351127,2369187.244964,2315472.604088,28.751152
10,2398064.952239,2365895.457955,2299735.397677,28.751152
11,2398064.952239,2367178.202584,2267929.997782,28.751152
12,2398064.952239,2362843.416287,2223431.681076,28.751152
13,2401413.250048,2372713.671213,2241373.240476,28.751152
14,2401413.250048,2369242.376505,2283773.856197,28.751152
15,2402991.875549,2359848.184879,2242444.729233,28.751152
16,2402991.875549,2358068.464969,2228804.911067,28.751152
17,2402991.875549,2369590.303862,2271357.252361,28.751158
18,2403039.975201,2369330.911600,2217498.719804,28.751158
19,2404127.308689,2374243.297505,2310012.774590,28.751158
20,2404127.308689,2377155.876995,2306745.588234,28.751158
21,2405043.031375,2381992.054834,2279473.690604,28.751158
22,2405043.031375,2375900.070652,2259723.386154,28.751158
23,2405043.031375,2382996.462015,2303367.867200,28.751158
