Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2704647.226647,2630728.343120,2367928.671520,16.970585
1,2706580.476105,2655017.735411,2573440.677013,16.970586
2,2710095.028722,2672606.231189,2605385.382477,16.970586
3,2710095.028722,2678766.014277,2601739.341436,16.970586
4,2712950.428557,2692269.489331,2628499.520542,16.970586
5,2717105.988362,2699214.269242,2659841.316072,16.970586
6,2717174.206493,2703255.056165,2678036.682354,16.970586
7,2720940.564216,2707871.631033,2682741.092817,16.970586
8,2722028.058576,2711347.643720,2661012.620336,16.970586
9,2724733.647389,2713689.996314,2702011.981411,16.970586
10,2726764.540903,2713489.656255,2671165.136150,16.970587
11,2726764.540903,2716356.635396,2696197.550935,16.970587
12,2728441.303333,2714746.976966,2646435.063447,16.970587
13,2729152.997825,2719212.192412,2682138.029532,16.970587
14,2729152.997825,2721171.301480,2702645.288711,16.970587
15,2729152.997825,2722435.612983,2707932.209595,16.970587
16,2729876.890348,2722205.011090,2702835.680855,16.970587
17,2729883.989950,2719645.623574,2685717.773575,16.970588
