component,value
facility_emission,658.49462365591398
inventory_emission,3.7917189490757401
supplier_dc_transport_emission,8477.2344476696708
dc_market_transport_emission,5470.9773519829496
total_emission,14610.498142257611
emission_decomposition_error,-1.8189894035458565e-12
