size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_01000_GAMMA_050,delta,1000.0,808,1000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2981441.10118022,30165.134637661,214232.454693266,0,69834.865362339,-139669.730724678,5,28,840,684,156,0.18571428571428572,35634,71,0.165200391006843;0.694037145650049;0.329423264907136;0.986314760508309;1;0.966764418377322;0.270772238514174;0.0244379276637341;0.378299120234604;0.647116324535679,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,214232.454693266,0,63.222193,0,63.222193,16532,delta,01000,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.165200391006843;0.694037145650049;0.329423264907136;0.986314760508309;1;0.966764418377322;0.270772238514174;0.0244379276637341;0.378299120234604;0.647116324535679,10,result.csv:best_w,1;4;5;8;9,10,0.546236559139785,0.546236559139785,0.7372434017595308,1.0,0.0244379276637341,684
