Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2967445.313632,2855088.897871,2591521.879444,63.222395
1,2967445.313632,2887677.377189,2759884.028728,63.222395
2,2967445.313632,2909440.641878,2808059.970269,63.222395
3,2967529.807489,2926067.977457,2868412.685372,63.222395
4,2967529.807489,2933951.457453,2864968.858686,63.222395
5,2968212.988407,2942649.641432,2902403.962071,63.222395
6,2968212.988407,2947397.528619,2891125.340979,63.222395
7,2971765.310756,2956691.436340,2916085.328482,63.222396
8,2971765.310756,2959873.342789,2934262.189525,63.222396
9,2971765.310756,2959756.593383,2911593.283273,63.222396
10,2974868.154672,2962692.502168,2917138.616427,63.222396
11,2974887.644539,2961751.998131,2917080.974640,63.222396
12,2974887.644539,2964754.505814,2954469.258067,63.222396
13,2974887.644539,2965104.081308,2934658.062889,63.222396
14,2974887.644539,2962485.543549,2873297.603919,63.222396
15,2974887.644539,2966314.595025,2939781.674363,63.222396
16,2974887.644539,2966781.016343,2936664.999839,63.222396
17,2979049.222393,2968769.453929,2958072.884380,63.222408
18,2979247.618757,2970600.480769,2955396.041109,63.222408
19,2979255.563971,2972412.875518,2956467.516122,63.222408
20,2979535.297181,2972399.566499,2950068.163932,63.222408
21,2980631.542566,2975794.173775,2964085.401353,63.222408
22,2980988.582349,2976814.616307,2954814.197420,63.222408
23,2980988.582349,2977614.400852,2966246.763755,63.222408
24,2980988.582349,2976848.800290,2935940.960632,63.222408
25,2980988.582349,2976983.862280,2967770.783082,63.222408
26,2980988.582349,2975807.567330,2926679.684415,63.222408
27,2981441.101180,2975193.600285,2917787.607021,63.222409
