Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2591521.879444,2390373.061634,2130695.496335,42.251881
1,2591521.879444,2464733.582176,2215373.081385,42.251882
2,2601915.569481,2498291.210890,2383745.907546,42.251882
3,2601915.569481,2535897.519625,2433478.552226,42.251882
4,2615274.147815,2558092.937714,2431709.844121,42.251882
5,2631523.257178,2572091.635969,2440723.333344,42.251882
6,2631907.302239,2578188.251821,2433567.290519,42.251882
7,2631907.302239,2599434.211894,2531178.354731,42.251882
8,2631907.302239,2611780.078819,2549958.024354,42.251882
9,2634463.219122,2613225.127414,2435969.134194,42.251882
10,2634533.322045,2617876.412692,2548426.621485,42.251882
11,2634849.889655,2618824.571512,2547580.459569,42.251882
12,2634849.889655,2626316.886224,2583026.538591,42.251882
13,2634849.889655,2622530.764587,2496088.803003,42.251882
14,2634849.889655,2620197.515121,2389514.486060,42.251882
15,2634849.889655,2626702.667908,2586190.801705,42.251882
