Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2943394.878963,2799204.649128,2428959.463644,40.803577
1,2946846.534482,2841738.390296,2705754.209422,40.803577
2,2946846.534482,2877333.243914,2732984.002267,40.803577
3,2948308.878488,2900755.983651,2813629.349763,40.803577
4,2980259.212583,2913412.351783,2842210.390468,40.803577
5,2988989.677015,2936499.113920,2891838.953733,40.803577
6,2988989.677015,2944644.813845,2898939.376207,40.803577
7,2993906.717396,2949348.369577,2895700.652061,40.803577
8,2993906.717396,2951281.757205,2870056.225150,40.803577
9,3012170.217771,2963136.748921,2919928.708963,40.803577
10,3013856.180571,2972195.519363,2910837.679694,40.803578
11,3013856.180571,2988848.656014,2930132.699157,40.803578
12,3018070.536745,2997175.910814,2959721.168610,40.803578
13,3018070.536745,3001277.550561,2971852.649710,40.803578
14,3019890.806333,3004484.360726,2955062.009712,40.803578
15,3019890.806333,3001286.558578,2964094.920419,40.803578
16,3024476.329449,3001083.381773,2933312.096623,40.803578
17,3024476.329449,3002159.164613,2933303.794866,40.803585
18,3024709.687526,2996489.620964,2910988.707997,40.803585
19,3024709.687526,3003830.813371,2865261.974175,40.803585
20,3024709.687526,3011146.480692,2973183.618365,40.803585
21,3035087.776793,3012839.568625,2974881.469929,40.803585
22,3035312.104433,3009785.657722,2871253.650373,40.803585
23,3045728.531665,3015806.151711,2978711.383145,40.803585
24,3045728.531665,3019929.329917,2973774.927395,40.803585
25,3045728.531665,3023590.982434,2975880.706672,40.803585
26,3045764.481993,3026038.326013,2992702.310408,40.803585
27,3047882.940317,3030814.709928,2963013.318383,40.803585
28,3047975.713325,3031972.685187,2960252.027538,40.803585
29,3047975.713325,3034958.091345,3012213.331124,40.803585
30,3054625.342276,3039135.235863,2985657.374882,40.803585
31,3058558.947680,3035090.519057,2978861.508013,40.803585
32,3058558.947680,3039749.669814,2969110.386107,40.803585
33,3058558.947680,3043699.362238,3021718.863427,40.803586
34,3058558.947680,3046554.183933,3016879.636613,40.803586
35,3058558.947680,3037386.900082,2940427.177104,40.803586
36,3066254.055424,3045590.305882,2989271.102388,40.803586
37,3066254.055424,3048653.804402,2971946.660936,40.803586
38,3066254.055424,3051969.111987,3022894.582612,40.803586
39,3066470.731600,3051428.053061,2954045.773628,40.803586
40,3066470.731600,3047950.100107,3013140.764522,40.803586
41,3066528.240793,3053470.429711,3031648.701270,40.803586
42,3070599.583788,3051809.907894,2985615.405571,40.803586
43,3070632.775992,3052387.986422,3003003.100083,40.803586
44,3070665.928798,3049016.239593,2950589.174967,40.803586
45,3070665.928798,3053399.226432,3017283.391068,40.803586
46,3070665.928798,3057443.653684,3033393.939014,40.803586
47,3070963.207879,3054696.760983,2985374.189523,40.803586
48,3070963.207879,3055470.807056,3022060.640198,40.803586
49,3071029.552889,3051164.137780,2973523.631149,40.803586
