num_dc,num_retailers,random_seed,fixed_w,complete_column_count,column_enumeration_time_sec,full_master_build_time_sec,cplex_optimization_time_sec,reference_validation_time_sec,reference_total_wall_time_sec,reference_peak_rss_kb,bp_initialization_time_sec,bp_solve_time_sec,bp_validation_time_sec,bp_total_wall_time_sec,bp_peak_rss_kb,bp_initial_columns,bp_generated_columns,bp_final_master_columns,cplex_status,cplex_objective,cplex_gap,bp_status,bp_objective,bp_gap,absolute_objective_difference,relative_objective_difference,reference_solution_feasible,bp_solution_feasible,bp_cg_iterations,bp_branch_nodes,bp_processed_nodes,bp_pruned_nodes,bp_remaining_active_nodes,pair_valid
3,10,404,0,6108,0.019024391000000002,0.024947203000000001,0.013823076,1.4050000000000001e-06,0.058337905000000002,22976,0.00017389799999999999,0.001334532,7.3799999999999996e-07,0.001509168,22976,UNKNOWN,6,UNKNOWN,OPTIMAL,268275.96565242269,0,OPTIMAL_CERTIFIED,268275.96565242269,0,0,0,true,true,3,0,1,0,0,true
