Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2659136.189777,2432163.162869,2051599.766916,35.921884
1,2659136.189777,2483864.804729,2325994.417870,35.921884
2,2704060.589051,2534552.014847,2423112.389388,35.921884
3,2704060.589051,2589692.233222,2431844.191564,35.921884
4,2704060.589051,2606656.279416,2459710.334829,35.921884
5,2704060.589051,2636073.872232,2506702.581179,35.921884
6,2704060.589051,2648578.537221,2550415.216028,35.921885
7,2704060.589051,2651248.802493,2599622.142836,35.921885
8,2709813.615564,2664782.011907,2446910.971960,35.921885
9,2721691.589989,2669959.881492,2494687.191892,35.921885
10,2721691.589989,2681008.401836,2621560.495748,35.921885
11,2726718.056411,2692306.676700,2598353.925990,35.921885
12,2726718.056411,2705997.740809,2674039.435680,35.921885
13,2729872.522742,2709356.303309,2645409.406114,35.921885
14,2731034.672137,2709995.618158,2642967.689237,35.921885
15,2731034.672137,2711909.870587,2663510.221907,35.921885
16,2731873.221772,2720018.917963,2656939.824357,35.921885
17,2733323.314363,2718386.941974,2650057.537825,35.921903
18,2733323.314363,2717511.449229,2569535.753650,35.921903
19,2733675.620664,2713956.771277,2595062.288174,35.921903
20,2736992.044670,2723104.622087,2673784.448640,35.921903
21,2736992.044670,2718688.138272,2572356.713258,35.921903
22,2737411.319448,2724712.365288,2679544.629079,35.921903
23,2737411.319448,2728641.529799,2711809.774044,35.921903
24,2740808.532165,2729010.439786,2703957.515215,35.921903
25,2740808.532165,2727179.877014,2642258.341671,35.921903
26,2740827.432813,2728728.388272,2682674.235767,35.921903
27,2741458.426790,2727527.693576,2647697.843364,35.921903
28,2741458.426790,2727034.281557,2669541.523842,35.921903
29,2741458.426790,2727751.851819,2691704.535851,35.921903
30,2742976.718679,2731252.796791,2695646.780334,35.921903
31,2742976.718679,2732168.351109,2713292.754116,35.921903
32,2744106.135989,2730714.435742,2634267.956342,35.921903
33,2744106.135989,2732935.605600,2702617.997317,35.921904
34,2744383.165654,2731232.015471,2671188.267377,35.921904
