experiment_name,outcome,inner_bp_status,has_integer_solution,run_mode,num_dc,num_retailers,random_seed,delta,investment_exponent,pricing_algorithm,pricing_max_cols_per_dc,configured_mutation_rate,effective_mutation_rate,mutation_active,total_profit,inner_bp_best_bound,inner_bp_relative_gap,carbon_emission,carbon_cap,e_plus,e_minus,net_carbon_trading_cost,total_investment_cost,num_dc_open,num_retailers_served,branch_nodes,processed_nodes,pruned_nodes,remaining_active_nodes,cg_iterations,total_columns,ga_generations,fitness_requests,unique_chromosomes,repeated_chromosome_requests,actual_fitness_cache_hits,fitness_bp_solves,fitness_bp_certified_optimal,fitness_bp_feasible_uncertified,fitness_bp_no_integer,fitness_evaluation_failures,solve_time,ga_time,bp_time,cg_time,pricing_time,cplex_build_time,cplex_solve_time,bb_time,best_w
exp,HEURISTIC_BEST_FOUND,OPTIMAL,1,ga,5,20,808,3000,0.5,0,3,-1,0.0666666666666667,1,1755844.88427093,1755844.88427093,0,163391.847412491,100000,63391.8474124908,0,126783.694824982,98467.6503833698,4,20,28,444,6,0,8280,60016,17,510,388,122,122,388,388,0,0,0,5.524156088,5.485038443,5.4816004,33.724048602,30.213189997,0.695623014,2.051518317,0.071334936,0.285714285714286;0.428571428571429;0.428571428571429;0.285714285714286;0.428571428571429
