Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2051599.766916,1558808.837672,804436.303849,40.217183
1,2051599.766916,1651742.884382,1191944.698848,40.217184
2,2052663.762012,1754072.488475,1304287.071336,40.217184
3,2052663.762012,1886113.077873,1628993.181698,40.217184
4,2052663.762012,1884944.772112,1760983.242569,40.217184
5,2052663.762012,1935091.756056,1752922.051229,40.217184
6,2062082.647721,1955356.352538,1845172.408885,40.217184
7,2062082.647721,1984628.758545,1830769.350990,40.217184
8,2062365.752234,1992491.608471,1627591.758309,40.217184
9,2063073.527572,2020324.470577,1697279.379136,40.217185
10,2068947.153472,2046027.403525,1953759.799971,40.217185
11,2068947.153472,2031733.431980,1687617.279039,40.217185
12,2068947.153472,2040997.948423,1914593.573572,40.217185
13,2069154.859022,2043685.711581,1972943.611662,40.217185
14,2070788.088785,2047165.085824,1954664.196062,40.217185
15,2070788.088785,2052239.236150,1976590.475037,40.217185
16,2072971.736804,2050121.489940,1956696.559438,40.217185
17,2074023.525103,2047035.343464,1865333.851811,40.217192
18,2074028.093451,2040223.890962,1620552.764273,40.217192
19,2074625.334310,2025454.019905,1601680.595618,40.217192
20,2075168.843512,2054356.756844,1979676.320385,40.217192
21,2075168.843512,2037755.835783,1551153.538386,40.217192
22,2075728.117882,2055323.446088,1985529.317694,40.217192
23,2075728.117882,2064861.849383,2030168.720270,40.217192
24,2076739.983652,2062592.572316,2010493.941390,40.217192
25,2076774.448498,2052546.359011,1879063.803394,40.217192
26,2076774.448498,2059043.909933,1928258.113444,40.217192
