Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2051599.766916,1840260.375067,1305508.998898,40.131571
1,2068502.939198,1877401.474178,1642091.626567,40.131572
2,2068502.939198,1940919.386631,1843000.565872,40.131572
3,2068502.939198,1990875.976138,1773601.670418,40.131572
4,2085985.390576,2014027.814454,1885742.199538,40.131572
5,2087313.152027,2028276.408410,1962399.287271,40.131572
6,2087313.152027,2046420.928968,1977066.432001,40.131572
7,2087607.409782,2063402.743784,2018848.294569,40.131572
8,2093935.643707,2058070.274523,1688204.827351,40.131573
9,2094627.360545,2059840.553150,1715084.541988,40.131573
10,2101466.578420,2074239.398865,2036612.644011,40.131573
11,2101466.578420,2066960.549269,1737917.312914,40.131573
12,2101466.578420,2073101.694615,2001253.746068,40.131573
13,2101466.578420,2077667.041415,2040939.319496,40.131573
14,2101466.578420,2079902.458050,1991970.462274,40.131573
15,2101466.578420,2082317.691148,2022823.910625,40.131573
16,2101466.578420,2082035.887406,2043505.311992,40.131573
17,2102994.289574,2078405.932245,1996345.643794,40.131577
18,2102994.289574,2073195.119769,1746291.618373,40.131577
19,2103376.406907,2060709.668188,1709827.131606,40.131577
20,2106782.096369,2078681.151667,2021575.462796,40.131577
21,2106782.096369,2072320.333622,1735715.078987,40.131577
22,2107195.213612,2083981.434012,2032538.121048,40.131577
23,2107195.213612,2089864.011314,2070849.206904,40.131577
24,2107491.935515,2091654.578151,2041820.638728,40.131577
25,2107491.935515,2090037.722016,2024659.988286,40.131577
26,2109222.366854,2091657.819022,2030153.187105,40.131577
27,2109222.366854,2086081.002994,1733848.340458,40.131577
28,2109222.366854,2090730.860506,2014891.162790,40.131577
29,2109222.366854,2091466.206561,2064104.950355,40.131577
30,2109222.366854,2096180.199294,2051380.880034,40.131577
