outer_status,final_inner_bp_status,integer_solution,relative_gap,termination_reason,wall_time_sec,ga_generations,actual_bp_calls,fitness_cache_hits,cg_iterations,branch_nodes,num_open_dcs,open_dc_indices,open_dc_ids,num_served_markets,served_market_indices,served_market_ids,num_unserved_markets,unserved_market_indices,unserved_market_ids,mean_w_open_dcs,demand_weighted_mean_w,max_w,min_w,revenue,facility_fixed_cost,inventory_cost,supplier_dc_transport_cost,dc_market_transport_cost,total_transport_cost,investment_cost,carbon_trading_cost,reported_total_profit,recomputed_total_profit,objective_decomposition_error,facility_emission,inventory_emission,supplier_dc_transport_emission,dc_market_transport_emission,total_emission,emission_decomposition_error,carbon_quota,allowance_shortage,allowance_surplus,net_carbon_trading_cost,best_w
HEURISTIC_BEST_FOUND,OPTIMAL,true,0,COMPLETED,0.66430841399999996,11,267,63,1589,0,6,"1;2;3;4;6;7","C02;C03;C04;C05;C07;C08",13,"8;10;12;13;2;3;4;9;11;1;6;7;14","M09;M11;M13;M14;C03;C04;C05;M10;M12;C02;C07;C08;M15",2,"0;5","C01;C06",0.0052134245682632779,0.0065832287339318857,0.011730205278592375,0,277769320,16748513.118279571,4144519.6123151733,56481814.042476393,24539378.089859799,81021192.132336199,169.06263128638261,1312.4292329075251,175883811.76020989,175883811.76020986,2.9802322387695312e-08,656.5591397849463,3.9377321199939477,10071.700329195239,4366.8603013974734,15099.057502497652,0,14442.842886043889,656.21461645376257,0,1312.4292329075251,"0;0.0078201368523949169;0.0029325513196480938;0.0087976539589442824;0;0.0019550342130987292;0.011730205278592375;0"
