size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb
10x30,DELTA_03000_GAMMA_030,gamma,0.3,505,3000,0.3,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2433631.67532621,22425.6087398947,159670.550706067,0,77574.3912601053,-155148.782520211,9,32,960,786,174,0.18125,16178,69,0.579667644183773;0.96969696969697;0.98435972629521;0.726295210166178;0.896383186705767;0.993157380254154;0.989247311827957;0.719452590420332;0.979472140762463;0.790811339198436,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,3425f786cda55818ebf9bf9cbc08ea9e8fca27f28263f536bc7c59b0e3e8c986,3425f786cda55818ebf9bf9cbc08ea9e8fca27f28263f536bc7c59b0e3e8c986,report.txt D_j open DCs; closed DCs D=0,159670.550706067,3.20142135024071e-10,140.56,2.26,21.02,15892
10x30,DELTA_03000_GAMMA_040,gamma,0.4,505,3000,0.4,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2203998.13191335,63839.7848294901,297452.840088424,0,36160.2151705099,-72320.4303410198,9,17,510,427,83,0.1627450980392157,8557,52,0.566959921798632;0.802541544477028;0.671554252199413;0.44574780058651;0.43010752688172;0.996089931573803;0.990224828934506;0.608015640273705;0.927663734115347;0.352883675464321,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,e14c98fc1f50d163da0808a2739891a77746fc61b889f1ec9719462b78116d1e,e14c98fc1f50d163da0808a2739891a77746fc61b889f1ec9719462b78116d1e,report.txt D_j open DCs; closed DCs D=0,297452.840088424,1.74622982740402e-10,76.56,1.34,11.84,15848
10x30,DELTA_03000_GAMMA_060,gamma,0.6,505,3000,0.6,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1829579.89396957,357045.733285055,68344.1394132706,257045.733285055,0,514091.466570109,9,38,1140,926,214,0.18771929824561404,15379,58,0.113391984359726;0.148582600195503;0.125122189638319;0.00782013685239492;0.140762463343109;0.132942326490714;0.234604105571848;0.132942326490714;0.112414467253177;0.133919843597263,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,eacfcc9e4994181a4f26aefe4fee2e49141444901ce6927ca1be081939fb4a54,eacfcc9e4994181a4f26aefe4fee2e49141444901ce6927ca1be081939fb4a54,report.txt D_j open DCs; closed DCs D=0,68344.1394132708,1.89174897968769e-10,112.99,2.62,17.97,15792
10x30,DELTA_03000_GAMMA_070,gamma,0.7,505,3000,0.7,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1782609.76352038,397910.182241683,33480.997211251,297910.182241683,0,595820.364483367,9,25,750,614,136,0.18133333333333335,10227,9,0.0312805474095797;0.0957966764418377;0.0791788856304985;0;0;0.032258064516129;0.125122189638319;0.032258064516129;0.032258064516129;0.0175953079178886,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,d2ffdaaf7f56211599c69e9087811541a6ceb509b11a59b6d9ee6b9c7b84b734,d2ffdaaf7f56211599c69e9087811541a6ceb509b11a59b6d9ee6b9c7b84b734,report.txt D_j open DCs; closed DCs D=0,33480.9972112511,7.27595761418343e-11,110.28,1.67,18.71,15784
10x30,DELTA_03000_GAMMA_080,gamma,0.8,505,3000,0.8,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1765689.78290667,414241.641669111,10577.4145974738,314241.641669111,0,628483.283338222,9,11,330,277,53,0.1606060606060606,4139,1,0.0156402737047898;0.00195503421309873;0.0635386119257087;0.0625610948191593;0.00977517106549365;0.0283479960899316;0;0;0.00879765395894428;0,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,55fd54e20c6c30aa0a9b972c3fbb89dd86a70c6fcdfd86190c8ea470123f4124,55fd54e20c6c30aa0a9b972c3fbb89dd86a70c6fcdfd86190c8ea470123f4124,report.txt D_j open DCs; closed DCs D=0,10577.4145974738,2.5465851649642e-11,70.49,0.91,11.95,15232
10x30,DELTA_03000_GAMMA_090,gamma,0.9,505,3000,0.9,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1764905.9245094,418939.466857457,1952.20693991636,318939.466857457,0,637878.933714914,9,11,330,275,55,0.16666666666666666,3510,0,0.00195503421309873;0;0.00391006842619746;0;0;0;0;0.00586510263929619;0;0.0156402737047898,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,4dfd3966e0049d3a6811f5eba954f877d69383f1e6c24f5a48e84e25a081ec1f,4dfd3966e0049d3a6811f5eba954f877d69383f1e6c24f5a48e84e25a081ec1f,report.txt D_j open DCs; closed DCs D=0,1952.20693991635,1.04591890703887e-11,51.16,0.56,9.06,15048
10x30,DELTA_03000_GAMMA_010,gamma,0.1,909,3000,0.1,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,3101606.92339097,7059.12907610066,32490.9838477087,0,92940.8709238993,-185881.741847799,9,50,1500,1194,306,0.204,21256,134,0.995112414467253;0.961876832844575;0.825024437927664;0.999022482893451;0.963831867057674;0.992179863147605;0.999022482893451;0.973607038123167;0.991202346041056;0.993157380254154,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,f63f971a9b904efd9626d3b0065256091ad079e4a31151fb7034d5c43dd241b5,f63f971a9b904efd9626d3b0065256091ad079e4a31151fb7034d5c43dd241b5,report.txt D_j open DCs; closed DCs D=0,32490.9838477087,3.63797880709171e-12,220.59,3.3,32.83,16064
10x30,DELTA_03000_GAMMA_020,gamma,0.2,909,3000,0.2,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,3033483.37814314,18342.7200951084,76631.1034924253,0,81657.2799048916,-163314.559809783,9,37,1110,894,216,0.1945945945945946,17143,186,0.956011730205279;0.901270772238514;0.371456500488759;0.928641251221896;0.956011730205279;0.987292277614858;0.999022482893451;0.952101661779081;1;0.994134897360704,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,f946d3b4b4ee0f9820911463f3ff63d2f2d225053d4e4316142515d3a73014f9,f946d3b4b4ee0f9820911463f3ff63d2f2d225053d4e4316142515d3a73014f9,report.txt D_j open DCs; closed DCs D=0,76631.1034924253,0,168.77,2.54,25.5,15896
10x30,DELTA_03000_GAMMA_030,gamma,0.3,909,3000,0.3,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2925013.49702643,13167.347349799,195453.152416328,0,86832.652650201,-173665.305300402,9,42,1260,989,271,0.2150793650793651,17903,131,0.935483870967742;0.997067448680352;0.240469208211144;0.991202346041056;0.958944281524927;0.991202346041056;0.976539589442815;0.980449657869013;0.988269794721408;0.983382209188661,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,503d88aba6e096f3ac6e0e7e56e4d9a9116c5491d352d3bdf66173a41e816f13,503d88aba6e096f3ac6e0e7e56e4d9a9116c5491d352d3bdf66173a41e816f13,report.txt D_j open DCs; closed DCs D=0,195453.152416328,5.82076609134674e-11,195.22,2.96,29.24,17092
10x30,DELTA_03000_GAMMA_040,gamma,0.4,909,3000,0.4,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2669036.1804166,63508.3056484322,337647.015295975,0,36491.6943515678,-72983.3887031355,9,32,960,795,165,0.171875,13400,61,0.967741935483871;0.899315738025415;0.740957966764418;0.724340175953079;0.458455522971652;0.955034213098729;0.748778103616813;0.36950146627566;0.539589442815249;0.987292277614858,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,348a377e01c2a1ee6d091dbdb4c1468daadc289769b681cd140014f77b8c6730,348a377e01c2a1ee6d091dbdb4c1468daadc289769b681cd140014f77b8c6730,report.txt D_j open DCs; closed DCs D=0,337647.015295975,2.3283064365387e-10,144.72,2.19,21.77,16052
10x30,DELTA_03000_GAMMA_060,gamma,0.6,909,3000,0.6,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2198978.6380952,404555.041705744,133642.124159877,304555.041705744,0,609110.083411488,9,32,960,770,190,0.19791666666666666,12743,227,0.312805474095797;0.187683284457478;0.0156402737047898;0.203323558162268;0.173998044965787;0.159335288367546;0.0782013685239492;0.0899315738025415;0.0469208211143695;0.253176930596285,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,d824fa8c3ccba344e330bf68f47a7666f7e2ccdb0181cfe97aa9e476a2a63eef,d824fa8c3ccba344e330bf68f47a7666f7e2ccdb0181cfe97aa9e476a2a63eef,report.txt D_j open DCs; closed DCs D=0,133642.124159877,3.49245965480804e-10,100.79,2.07,16.24,15984
10x30,DELTA_03000_GAMMA_070,gamma,0.7,909,3000,0.7,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2145340.33835815,479204.45530243,37828.386093864,379204.45530243,0,758408.91060486,9,22,660,532,128,0.19393939393939394,8751,135,0.0977517106549365;0.0361681329423265;0.0136852394916911;0.00488758553274682;0.00977517106549365;0.0312805474095797;0.0332355816226784;0.0381231671554252;0.0635386119257087;0.125122189638319,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,536c69cdb868e719802225543f1c08cb4a36e996a6e9421fc82539abc8b41c3f,536c69cdb868e719802225543f1c08cb4a36e996a6e9421fc82539abc8b41c3f,report.txt D_j open DCs; closed DCs D=0,37828.3860938641,9.45874489843845e-11,85.57,1.4,15.14,16248
10x30,DELTA_03000_GAMMA_080,gamma,0.8,909,3000,0.8,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2127226.11577107,446283.069421023,1947.61263438881,346283.069421023,0,692566.138842046,9,11,330,279,51,0.15454545454545454,4086,3,0;0;0.125122189638319;0;0;0;0;0;0;0.0312805474095797,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,511652107a150c4db18951a6a5ec58dba0d29b210514e2953694cd157e4198eb,511652107a150c4db18951a6a5ec58dba0d29b210514e2953694cd157e4198eb,report.txt D_j open DCs; closed DCs D=0,1947.61263438881,5.00222085975111e-12,68.06,0.88,12.0,15448
10x30,DELTA_03000_GAMMA_090,gamma,0.9,909,3000,0.9,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2127277.42956445,446313.943812353,1834.96532564521,346313.943812353,0,692627.887624705,9,11,330,274,56,0.1696969696969697,3647,10,0.0117302052785924;0;0.570869990224829;0.0117302052785924;0;0;0;0.00586510263929619;0.00391006842619746;0,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,2916683ee300e6f66e9d98c26a3db895969aabea5e096e9f7327075447dab6ec,2916683ee300e6f66e9d98c26a3db895969aabea5e096e9f7327075447dab6ec,report.txt D_j open DCs; closed DCs D=0,1834.96532564522,6.59383658785373e-12,55.64,0.79,9.39,15560
10x30,BASELINE_DELTA_03000_GAMMA_050,delta,3000,101,3000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2371052.3565378,216235.824199795,160541.959378031,116235.824199795,0,232471.648399591,7,15,450,362,88,0.19555555555555557,9920,5,0.167155425219941;0.733137829912023;0.333333333333333;0.304007820136852;0.297165200391007;0.168132942326491;0.229716520039101;0.586510263929619;0.860215053763441;0.580645161290323,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,65c944e9fcc4ef3ce75c06b9920915d614f2e60e4fbed56c8c716a5b95dab1b4,65c944e9fcc4ef3ce75c06b9920915d614f2e60e4fbed56c8c716a5b95dab1b4,report.txt D_j open DCs; closed DCs D=0,160541.959378031,4.94765117764473e-10,109.9,1.3,16.97,15364
10x30,BASELINE_DELTA_03000_GAMMA_050,delta,3000,505,3000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1943512.15225311,246715.987314229,191098.538818986,146715.987314229,0,293431.974628459,9,32,960,778,182,0.18958333333333333,14154,43,0.170087976539589;0.411534701857283;0.350928641251222;0.841642228739003;0.186705767350929;0.428152492668622;0.61485826001955;0.241446725317693;0.072336265884653;0.429130009775171,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,79fba9aaf2fdafaa361626ed0fc09013b762f02cd28f435c5e8ffc669cf6a3d3,79fba9aaf2fdafaa361626ed0fc09013b762f02cd28f435c5e8ffc669cf6a3d3,report.txt D_j open DCs; closed DCs D=0,191098.538818986,3.49245965480804e-10,112.58,2.45,17.34,15832
10x30,BASELINE_DELTA_03000_GAMMA_050,delta,3000,909,3000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2342419.31620575,280010.466657766,239507.554572176,180010.466657766,0,360020.933315533,9,23,690,567,123,0.1782608695652174,8700,31,0.732160312805474;0.359726295210166;0.00782013685239492;0.358748778103617;0.324535679374389;0.349951124144673;0.313782991202346;0.220918866080156;0.263929618768328;0.423264907135875,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,767696324d108c33d88d7795c380710ae6949aba89e40b6a8a978ea35d94a9f1,767696324d108c33d88d7795c380710ae6949aba89e40b6a8a978ea35d94a9f1,report.txt D_j open DCs; closed DCs D=0,239507.554572176,5.82076609134674e-11,83.77,1.63,12.81,15768
