size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb
10x30,DELTA_01000_GAMMA_050,delta,1000,505,1000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2261853.74916223,42253.1964068081,291763.770361742,0,57746.8035931919,-115493.607186384,9,21,630,525,105,0.16666666666666666,11183,75,0.424242424242424;0.950146627565982;0.951124144672532;0.319648093841642;0.610948191593353;0.958944281524927;0.989247311827957;0.608015640273705;0.978494623655914;0.593352883675464,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,54ba796f3c6f244a1e53c06a9fa4667f1b3b41d4a496aa9881f9a6289b3b4218,54ba796f3c6f244a1e53c06a9fa4667f1b3b41d4a496aa9881f9a6289b3b4218,report.txt D_j open DCs; closed DCs D=0,291763.770361742,1.74622982740402e-10,101.59,1.6,15.61,15864
10x30,DELTA_02000_GAMMA_050,delta,2000,505,2000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2033170.9199056,136138.233589695,322758.035752288,36138.2335896954,0,72276.4671793907,9,18,540,446,94,0.17407407407407408,9051,56,0.521016617790811;0.649071358748778;0.487781036168133;0.258064516129032;0.330400782013685;0.604105571847507;0.986314760508309;0.604105571847507;0.335288367546432;0.627565982404692,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,7c8aba360e449c02166e7ea06c2073b04911af017ab5f83a19e1cbd73536650c,7c8aba360e449c02166e7ea06c2073b04911af017ab5f83a19e1cbd73536650c,report.txt D_j open DCs; closed DCs D=0,322758.035752288,1.16415321826935e-10,79.73,1.37,12.31,15912
10x30,DELTA_05000_GAMMA_050,delta,5000,505,5000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1864723.5825578,320164.095625412,122873.914184015,220164.095625412,0,440328.191250824,9,24,720,592,128,0.17777777777777778,11694,130,0.0195503421309873;0.253176930596285;0.227761485826002;0.502443792766373;0.150537634408602;0.274682306940371;0.332355816226784;0.253176930596285;0.151515151515152;0.273704789833822,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,2964da08e85b94397b24a0243bf906faafc66d071ee035204c8d587355271e60,2964da08e85b94397b24a0243bf906faafc66d071ee035204c8d587355271e60,report.txt D_j open DCs; closed DCs D=0,122873.914184015,1.60071067512035e-10,93.5,1.61,16.64,16112
10x30,DELTA_07500_GAMMA_050,delta,7500,505,7500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1828186.9717324,364372.350370863,70888.7134183929,264372.350370863,0,528744.700741725,9,45,1350,1108,242,0.17925925925925926,19749,129,0.0283479960899316;0.176930596285435;0.119257086999022;0.451612903225806;0.125122189638319;0.108504398826979;0.281524926686217;0.0977517106549365;0.032258064516129;0.113391984359726,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,33849edfa7fbc0178783b38d710e67d3c13016f11179db3bcaca36ba6df04fd1,33849edfa7fbc0178783b38d710e67d3c13016f11179db3bcaca36ba6df04fd1,report.txt D_j open DCs; closed DCs D=0,70888.7134183928,1.45519152283669e-10,147.71,3.07,24.7,15564
10x30,DELTA_10000_GAMMA_050,delta,10000,505,10000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1811725.44050581,380373.294633734,39478.1474389242,280373.294633734,0,560746.589267469,9,27,810,663,147,0.1814814814814815,11434,46,0;0.0967741935483871;0.0625610948191593;0.502443792766373;0.0234604105571848;0.126099706744868;0.156402737047898;0.0713587487781036;0;0.0977517106549365,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,049fe6c9e41fc639cdb9597c553853ee8be670b3773627ada0b1f0ddc9008eab,049fe6c9e41fc639cdb9597c553853ee8be670b3773627ada0b1f0ddc9008eab,report.txt D_j open DCs; closed DCs D=0,39478.1474389241,1.09139364212751e-10,96.55,1.77,15.76,15328
10x30,DELTA_15000_GAMMA_050,delta,15000,505,15000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,1792020.36999504,388451.287098781,43015.7757802524,288451.287098781,0,576902.574197563,9,27,810,666,144,0.17777777777777778,12348,81,0.0703812316715543;0.0312805474095797;0.0782013685239492;0.0948191593352884;0.125122189638319;0.0791788856304985;0.127077223851417;0.0175953079178886;0;0.0860215053763441,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,e0ecc513209386dcd91a5e26d23e5e7f9cb9fea86ab6f7cef0db1a8a679bc9a8,e0ecc513209386dcd91a5e26d23e5e7f9cb9fea86ab6f7cef0db1a8a679bc9a8,report.txt D_j open DCs; closed DCs D=0,43015.7757802523,8.00355337560177e-11,116.64,1.97,19.74,15680
10x30,BASELINE_DELTA_03000_GAMMA_050,delta,3000,909,3000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2342419.31620575,280010.466657766,239507.554572176,180010.466657766,0,360020.933315533,9,23,690,567,123,0.1782608695652174,8700,31,0.732160312805474;0.359726295210166;0.00782013685239492;0.358748778103617;0.324535679374389;0.349951124144673;0.313782991202346;0.220918866080156;0.263929618768328;0.423264907135875,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,767696324d108c33d88d7795c380710ae6949aba89e40b6a8a978ea35d94a9f1,767696324d108c33d88d7795c380710ae6949aba89e40b6a8a978ea35d94a9f1,report.txt D_j open DCs; closed DCs D=0,239507.554572176,5.82076609134674e-11,83.77,1.63,12.81,15768
10x30,DELTA_00500_GAMMA_050,delta,500,909,500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2912197.73220233,19733.6933474085,195134.660110038,0,80266.3066525915,-160532.613305183,9,40,1200,960,240,0.2,16242,58,0.967741935483871;0.901270772238514;0.965786901270772;0.930596285434995;0.96871945259042;0.990224828934506;0.936461388074291;0.983382209188661;0.953079178885631;0.982404692082111,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,67fde08421033a2c439d1941dc1e3b4cb885155d06bd1e6c352d99742ef9bb32,67fde08421033a2c439d1941dc1e3b4cb885155d06bd1e6c352d99742ef9bb32,report.txt D_j open DCs; closed DCs D=0,195134.660110038,2.91038304567337e-10,188.51,2.84,27.96,15952
10x30,DELTA_01000_GAMMA_050,delta,1000,909,1000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2722311.1653007,50537.7965997366,310323.525562455,0,49462.2034002634,-98924.4068005268,9,27,810,655,155,0.19135802469135801,11146,50,0.963831867057674;0.930596285434995;0.725317693059629;0.747800586510264;0.458455522971652;0.989247311827957;0.873900293255132;0.312805474095797;0.681329423264907;0.993157380254154,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,2f25d65f201edbbe79400d0a5fedce5d1261e7019f7ab2a91d8cc61f6eb4fd39,2f25d65f201edbbe79400d0a5fedce5d1261e7019f7ab2a91d8cc61f6eb4fd39,report.txt D_j open DCs; closed DCs D=0,310323.525562455,2.91038304567337e-10,124.17,1.96,18.53,15952
10x30,DELTA_02000_GAMMA_050,delta,2000,909,2000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2456721.22372899,170925.234611746,326551.36203057,70925.2346117458,0,141850.469223492,9,17,510,431,79,0.15490196078431373,7311,40,0.975562072336266;0.557184750733138;0.821114369501466;0.364613880742913;0.396871945259042;0.561094819159335;0.602150537634409;0.232649071358749;0.309872922776149;0.700879765395894,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,a1c263ced8b8701c3d40fdd9f5b512b0fdad719d7f0d62100b9c4cedcb68dea2,a1c263ced8b8701c3d40fdd9f5b512b0fdad719d7f0d62100b9c4cedcb68dea2,report.txt D_j open DCs; closed DCs D=0,326551.36203057,2.91038304567337e-10,73.59,1.15,11.24,15640
10x30,DELTA_05000_GAMMA_050,delta,5000,909,5000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2250897.31141606,386330.667005752,118219.452898835,286330.667005752,0,572661.334011503,9,24,720,590,130,0.18055555555555555,9934,120,0.325513196480938;0.247311827956989;0.181818181818182;0.257086999022483;0.192570869990225;0.264907135874878;0.141739980449658;0.152492668621701;0.0733137829912024;0.229716520039101,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,267db9ec7f9f84a474694c9f3daa66fe90874d07bff26ec782508877169a5f9d,267db9ec7f9f84a474694c9f3daa66fe90874d07bff26ec782508877169a5f9d,report.txt D_j open DCs; closed DCs D=0,118219.452898835,4.80213202536106e-10,95.63,1.75,15.02,15604
10x30,DELTA_07500_GAMMA_050,delta,7500,909,7500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2203899.76637578,420936.048504423,95922.5568609193,320936.048504423,0,641872.097008845,9,35,1050,858,192,0.18285714285714286,13526,202,0.273704789833822;0.129032258064516;0.117302052785924;0.16911045943304;0.0596285434995112;0.134897360703812;0.104594330400782;0.0840664711632454;0.0136852394916911;0.255131964809384,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,8be6383b3e60c15f631cbc0bb6c6a465024110ac31750a1352fe6d3a103d04e3,8be6383b3e60c15f631cbc0bb6c6a465024110ac31750a1352fe6d3a103d04e3,report.txt D_j open DCs; closed DCs D=0,95922.5568609192,7.27595761418343e-11,108.43,2.32,17.08,16660
10x30,DELTA_10000_GAMMA_050,delta,10000,909,10000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2182662.31164085,454410.098442899,50148.9751522374,354410.098442899,0,708820.196885798,9,35,1050,838,212,0.2019047619047619,13377,213,0.195503421309873;0.0703812316715543;0.586510263929619;0.104594330400782;0.0625610948191593;0.0625610948191593;0.0742913000977517;0.0625610948191593;0.072336265884653;0.105571847507331,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,55412a76fa92480bf73c3cfbc976dc7c5053ed37c11bc5a0a8526649d63d15ea,55412a76fa92480bf73c3cfbc976dc7c5053ed37c11bc5a0a8526649d63d15ea,report.txt D_j open DCs; closed DCs D=0,50148.9751522374,2.18278728425503e-11,103.81,2.23,16.35,15804
10x30,DELTA_15000_GAMMA_050,delta,15000,909,15000,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2158577.06024138,473227.50110009,36556.3974096259,373227.50110009,0,746455.002200179,9,31,930,768,162,0.17419354838709677,11432,123,0.144672531769306;0.0625610948191593;0;0.00391006842619746;0.0625610948191593;0.0674486803519062;0.0156402737047898;0.032258064516129;0.050830889540567;0.050830889540567,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,b4ec3237acdf47e350921eee9272c4e3f9a47808603ba2c7f9d044d7f323ec36,b4ec3237acdf47e350921eee9272c4e3f9a47808603ba2c7f9d044d7f323ec36,report.txt D_j open DCs; closed DCs D=0,36556.3974096259,2.18278728425503e-11,105.31,2.07,17.18,15616
