Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2626721.584685,2531066.637515,2370985.067420,44.796579
1,2630005.116661,2561626.832978,2449348.798950,44.796579
2,2630764.127389,2589055.111683,2497351.178508,44.796579
3,2630832.029850,2604586.475018,2562714.580019,44.796579
4,2661453.672906,2613946.417906,2530589.927157,44.796580
5,2661453.672906,2618772.982997,2574423.921480,44.796580
6,2661453.672906,2621556.590061,2461318.168344,44.796580
7,2661453.672906,2625435.036072,2574820.625910,44.796580
8,2661453.672906,2630951.373563,2613865.820007,44.796580
9,2661496.680159,2633136.069648,2594234.638748,44.796580
10,2662090.419708,2635520.510583,2604260.898997,44.796580
11,2662090.419708,2638665.172045,2609827.131434,44.796580
12,2662090.419708,2642071.334712,2624554.849359,44.796580
13,2662803.609093,2640532.141373,2516703.929816,44.796580
14,2662803.609093,2633440.348175,2401020.231233,44.796580
