Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2576052.201595,2473489.841392,2097166.451652,31.011398
1,2617840.381098,2499469.335074,2372412.297592,31.011398
2,2624256.753990,2526942.909253,2373985.057060,31.011398
3,2665075.827035,2553149.944417,2403888.283142,31.011398
4,2665075.827035,2586490.429474,2486055.216114,31.011398
5,2666957.660576,2615764.990018,2519607.637435,31.011398
6,2687227.407149,2626765.415078,2537244.785507,31.011398
7,2710947.837238,2639761.300418,2535167.094904,31.011398
8,2710947.837238,2648142.369454,2588477.906988,31.011398
9,2711485.953622,2672392.097930,2579992.426940,31.011399
10,2713121.314451,2678208.628115,2603017.173986,31.011399
11,2718450.897393,2683633.827948,2640623.062719,31.011399
12,2720054.292599,2689776.407936,2643143.990550,31.011399
13,2725795.380202,2689091.886762,2638974.326105,31.011399
14,2725795.380202,2694886.069467,2652431.580777,31.011399
15,2725795.380202,2696067.408670,2651534.007083,31.011399
16,2727159.996995,2699459.624118,2658327.531469,31.011399
17,2727159.996995,2700123.148771,2659141.221337,31.011404
18,2728038.219418,2704932.092101,2654564.303841,31.011404
19,2728038.219418,2710747.264579,2680522.657998,31.011404
20,2733522.420623,2716480.898554,2679054.172377,31.011404
21,2733522.420623,2720342.651250,2684440.145094,31.011404
22,2737869.031535,2721311.409743,2688504.165312,31.011404
23,2737869.031535,2721941.365143,2675483.635730,31.011404
24,2742593.159188,2723210.592487,2693124.701658,31.011404
25,2742742.732420,2725304.942167,2693756.980394,31.011404
26,2750228.549538,2719060.470855,2638873.973436,31.011404
27,2754313.224394,2724832.885048,2671877.260174,31.011404
28,2754313.224394,2726991.615112,2694363.605152,31.011404
29,2754494.299163,2728759.285310,2643966.931351,31.011404
30,2754597.570651,2736350.862470,2697143.260391,31.011404
31,2760552.552894,2738726.369252,2712067.145820,31.011404
32,2760552.552894,2744736.753092,2706268.685093,31.011404
33,2760552.552894,2744432.068715,2697891.119116,31.011404
34,2764878.119676,2747921.651548,2707203.332974,31.011404
35,2764878.119676,2751566.057384,2735618.128853,31.011404
36,2764878.119676,2748388.334028,2711486.637216,31.011404
37,2764878.119676,2749831.969648,2715029.022454,31.011405
38,2764878.119676,2748960.621547,2695341.355108,31.011405
39,2765538.704954,2752981.320278,2737562.555346,31.011405
40,2765641.976442,2753798.690636,2721628.626806,31.011405
41,2766554.681946,2754348.282583,2731497.397645,31.011405
42,2766554.681946,2755352.901603,2723786.905715,31.011405
43,2766955.467159,2756319.467135,2709347.105805,31.011405
44,2766955.467159,2751841.494759,2704982.372985,31.011405
