Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2097166.451652,1738083.231898,1462497.612889,21.392182
1,2097166.451652,1792305.954203,1532657.908480,21.392182
2,2099547.213449,1878572.046921,1625870.480298,21.392182
3,2102677.841380,1969604.253886,1755632.320171,21.392182
4,2104789.922266,2027523.639378,1839623.657628,21.392182
5,2117928.613355,2050887.370991,1825145.740523,21.392182
6,2117928.613355,2061706.708052,1908326.104488,21.392182
7,2117928.613355,2068530.733610,1970470.382099,21.392182
8,2117928.613355,2082481.142048,2017740.769260,21.392182
9,2120427.068111,2088534.503271,1948371.493339,21.392182
10,2120427.068111,2088925.539296,1948866.388199,21.392182
11,2129442.284605,2095356.379239,2012374.885286,21.392182
12,2129442.284605,2100708.333558,2007848.208366,21.392182
13,2131471.485438,2102695.055010,2016181.550925,21.392182
14,2131857.089391,2104247.854182,2047200.401503,21.392182
15,2131857.089391,2101449.860333,1987706.104600,21.392182
16,2131857.089391,2098355.735510,1951504.333404,21.392182
17,2131857.089391,2097460.132354,1940081.591366,21.392190
18,2131857.089391,2099063.910060,2000513.049943,21.392190
19,2133140.203663,2107585.688349,2064579.171196,21.392190
20,2133140.203663,2110259.823503,2018109.186112,21.392190
21,2133140.203663,2112839.030914,2057341.245343,21.392190
