size_id,scenario_id,screening_dimension,screening_level,random_seed,delta,investment_exponent,outer_status,inner_bp_status,has_integer_solution,outcome,total_profit,carbon_emission,total_investment_cost,e_plus,e_minus,net_carbon_trading_cost,num_dc_open,ga_generations,fitness_requests,fitness_bp_solves,actual_fitness_cache_hits,cache_hit_rate,cg_iterations,branch_nodes,best_w,w_vector_expected_length,w_vector_normalization_status,algorithm_commit,formal_tag,config_sha256,instance_fingerprint,demand_source,investment_recomputed,investment_abs_diff,user_time_sec,system_time_sec,wall_time_sec,max_rss_kb,sensitivity_dimension,sensitivity_level,outer_method,outer_solution_status,final_inner_bp_status,final_inner_bp_certified,integer_solution,termination_reason,w_vector_candidate_dc,w_vector_length,w_vector_raw_source,open_dc_set,positive_w_count,mean_positive_w,mean_all_candidate_w,mean_open_dc_w,max_w,min_positive_w,actual_bp_calls
10x30,DELTA_00500_GAMMA_050,delta,500.0,1010,500,0.5,GA_BEST_FOUND,OPTIMAL,1,HEURISTIC_BEST_FOUND,2966446.31517139,11672.1209606477,185122.473674396,0,88327.8790393523,-176655.758078705,8,36,1080,894,186,0.17222222222222222,16856,12,0.774193548387097;0.971652003910068;0.982404692082111;0.925708699902248;0.992179863147605;0.0811339198435973;0.990224828934506;0.865102639296188;1;0.982404692082111,10,VALID_EXACT_LENGTH,0dd725354732f9b8011e9e7e8540e0e64a3ff223,paper-exp-baseline-20260801,,,report.txt D_j open DCs; closed DCs D=0,185122.473674396,0,31.816774359,0,31.816774359,16300,delta,00500,GA_BP,GA_BEST_FOUND,OPTIMAL,true,1,HEURISTIC_BEST_FOUND,0.774193548387097;0.971652003910068;0.982404692082111;0.925708699902248;0.992179863147605;0.0811339198435973;0.990224828934506;0.865102639296188;1;0.982404692082111,10,result.csv:best_w,1;2;3;4;6;7;8;9,10,0.8565004887585531,0.8565004887585531,0.9637096774193546,1.0,0.0811339198435973,894
