Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2847357.668364,2731808.177400,2367928.671520,31.816961
1,2847357.668364,2757633.495803,2613631.166814,31.816961
2,2859843.609961,2786737.314135,2689056.748095,31.816961
3,2883948.324399,2822395.825833,2718350.232924,31.816961
4,2889049.469050,2839371.857640,2800959.637366,31.816961
5,2911093.476533,2854198.552034,2792660.292266,31.816962
6,2911093.476533,2859405.882531,2782477.673629,31.816962
7,2911093.476533,2868512.786266,2805892.463717,31.816962
8,2918317.695375,2880762.948929,2819143.459490,31.816962
9,2919803.331545,2897254.346204,2853879.042756,31.816962
10,2924877.298665,2898313.031969,2842652.687629,31.816962
11,2924914.636846,2901819.808048,2871560.514124,31.816962
12,2933883.285158,2901002.807914,2796303.560391,31.816962
13,2933883.285158,2901244.710951,2840469.924242,31.816962
14,2939413.108487,2908749.372734,2852305.077700,31.816962
15,2939413.108487,2912421.826447,2880505.631801,31.816962
16,2939522.638139,2917134.061649,2884846.065617,31.816962
17,2954961.449833,2922017.751129,2872202.112703,31.816963
18,2954961.449833,2924891.662988,2895401.222465,31.816963
19,2955051.442902,2930697.628844,2891834.380787,31.816963
20,2956037.156538,2936661.584382,2909192.077113,31.816963
21,2956384.805778,2937028.051990,2901785.923800,31.816963
22,2956663.849695,2935982.554415,2876497.336612,31.816963
23,2956663.849695,2936900.001768,2912332.374265,31.816963
24,2959863.910607,2940953.401823,2894320.143392,31.816963
25,2963243.129250,2937324.561842,2895098.532060,31.816963
26,2963262.374997,2942103.338508,2912831.380317,31.816963
27,2963262.374997,2946220.164258,2886539.804219,31.816963
28,2965828.695756,2939789.034039,2893554.703380,31.816963
29,2965828.695756,2947090.787719,2859986.987608,31.816963
30,2965828.695756,2946379.379541,2900660.406483,31.816963
31,2965828.695756,2951480.763743,2927037.989577,31.816963
32,2965828.695756,2956381.305918,2946067.464536,31.816963
33,2966446.315171,2955215.959557,2929803.335412,31.816963
34,2966446.315171,2957808.200297,2926557.684219,31.816963
35,2966446.315171,2958522.200850,2931875.707762,31.816963
