component,value
revenue,277769320
facility_fixed_cost,16748514.838709677
inventory_cost,4144519.6338967206
supplier_dc_transport_cost,56481865.146869071
dc_market_transport_cost,25203336.941088971
total_transport_cost,81685202.087958038
investment_cost,62.591484644040811
carbon_trading_cost,1647.4768663762079
reported_total_profit,175219906.53372303
recomputed_total_profit,175219906.53372303
objective_decomposition_error,0
