experiment_name,outcome,inner_bp_status,has_integer_solution,run_mode,num_dc,num_retailers,random_seed,delta,investment_exponent,pricing_algorithm,pricing_max_cols_per_dc,configured_mutation_rate,effective_mutation_rate,mutation_active,total_profit,inner_bp_best_bound,inner_bp_relative_gap,carbon_emission,carbon_cap,e_plus,e_minus,net_carbon_trading_cost,total_investment_cost,num_dc_open,num_retailers_served,branch_nodes,processed_nodes,pruned_nodes,remaining_active_nodes,cg_iterations,total_columns,ga_generations,fitness_requests,unique_chromosomes,repeated_chromosome_requests,actual_fitness_cache_hits,fitness_bp_solves,fitness_bp_certified_optimal,fitness_bp_feasible_uncertified,fitness_bp_no_integer,fitness_evaluation_failures,solve_time,ga_time,bp_time,cg_time,pricing_time,cplex_build_time,cplex_solve_time,bb_time,best_w
exp,HEURISTIC_BEST_FOUND,OPTIMAL,1,ga,5,20,606,3000,0.5,0,3,-1,0.0666666666666667,1,1764193.5433978,1764193.5433978,0,180164.38055567,100000,80164.3805556702,0,160328.76111134,115760.964129269,5,20,22,620,6,0,10006,83117,27,810,576,234,234,576,576,0,0,0,5.166838267,5.112632725,5.108143699,32.770928394,28.880000442,0.465192641,2.501927411,0.0940712980000001,0.428571428571429;0.428571428571429;0.285714285714286;0.285714285714286;0.428571428571429
