Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1764139.876278,1137299.912577,680405.015513,18.714544
1,1764139.876278,1228874.489303,626310.199747,18.714544
2,1770103.025275,1331520.491393,761355.650418,18.714545
3,1775228.796962,1400585.791674,1043628.082785,18.714545
4,1776449.948450,1453674.840299,1134378.047735,18.714545
5,1776449.948450,1585680.442144,1104399.915973,18.714545
6,1776449.948450,1659810.494503,1338427.634424,18.714545
7,1776449.948450,1694087.444141,1460512.746165,18.714545
8,1776449.948450,1718767.645981,1542854.370926,18.714545
9,1776449.948450,1734338.313219,1667239.616842,18.714545
10,1779253.925044,1741347.969712,1637059.836810,18.714545
11,1779404.582758,1742783.218458,1648410.773184,18.714545
12,1779404.582758,1740796.753230,1507536.565256,18.714545
13,1780061.093814,1733737.354561,1629768.040664,18.714545
14,1782120.263732,1741261.006082,1657494.236897,18.714545
15,1782120.263732,1746484.976911,1607928.047217,18.714545
16,1782120.263732,1757854.330813,1682682.538050,18.714545
17,1782120.263732,1754266.319950,1653850.865379,18.714554
18,1782120.263732,1754091.235432,1642835.528979,18.714554
19,1782120.263732,1742230.770313,1534502.798367,18.714554
20,1782609.763520,1741469.269013,1646281.449973,18.714554
21,1782609.763520,1750188.198107,1677041.627936,18.714554
22,1782609.763520,1761885.970128,1698823.468507,18.714554
23,1782609.763520,1763107.079440,1683023.088532,18.714554
24,1782609.763520,1768046.414730,1713603.666139,18.714554
