Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2536499.119013,2459688.810752,2201520.268845,17.406814
1,2546954.954573,2479141.458676,2387778.058965,17.406815
2,2546954.954573,2498665.315494,2434755.134742,17.406815
3,2546954.954573,2506302.939145,2451341.439802,17.406815
4,2549562.424977,2514770.730531,2450701.703396,17.406815
5,2551429.452236,2519434.658348,2483612.344716,17.406815
6,2552392.214181,2529735.257048,2498406.209100,17.406815
7,2553044.229434,2540938.445994,2512018.257031,17.406815
8,2556056.190739,2542565.314326,2476756.546893,17.406815
9,2556056.190739,2538514.880333,2485548.199925,17.406815
10,2556070.714673,2546088.975901,2516570.608460,17.406815
11,2558498.041299,2548686.877956,2528576.377709,17.406815
12,2558881.011973,2548475.937012,2526709.704664,17.406815
13,2558881.011973,2551109.049867,2522987.273248,17.406815
14,2558974.255998,2554335.056104,2539942.947300,17.406815
15,2558974.255998,2555558.448802,2547984.074460,17.406815
16,2558974.255998,2556711.646299,2553650.585574,17.406815
17,2559880.605829,2555230.292148,2505434.831857,17.406826
18,2559880.605829,2555558.300883,2515152.218363,17.406826
