Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1.73346e+08,1.72386e+08,1.71453e+08,0.0830975
1,1.73346e+08,1.72552e+08,1.71685e+08,0.146376
2,1.73346e+08,1.72848e+08,1.72018e+08,0.196223
3,1.73346e+08,1.72999e+08,1.72192e+08,0.2465
4,1.73346e+08,1.73161e+08,1.72699e+08,0.307281
5,1.73346e+08,1.73249e+08,1.72962e+08,0.360276
6,1.73346e+08,1.73255e+08,1.72815e+08,0.412735
7,1.73346e+08,1.73276e+08,1.7302e+08,0.483901
8,1.73346e+08,1.73314e+08,1.73125e+08,0.537834
9,1.73346e+08,1.7331e+08,1.73113e+08,0.595728
10,1.73346e+08,1.7331e+08,1.73048e+08,0.653368
