component,value
facility_emission,659.35483870967744
inventory_emission,3.7988910229546531
supplier_dc_transport_emission,8492.5960552145225
dc_market_transport_emission,5264.4192940397716
total_emission,14420.169078986926
emission_decomposition_error,0
