Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2428959.463644,1614026.749644,899956.627046,22.196451
1,2428959.463644,1782980.527592,1152197.769861,22.196452
2,2428959.463644,1953492.658856,1359939.348501,22.196452
3,2428959.463644,2077004.814815,1657911.797197,22.196452
4,2428959.463644,2192064.083077,1876020.662866,22.196452
5,2428959.463644,2274136.019485,1947770.837557,22.196452
6,2431861.328508,2344352.674834,2057685.869819,22.196452
7,2431861.328508,2364965.533200,2238195.972598,22.196452
8,2431861.328508,2372672.594612,2240799.391877,22.196452
9,2431861.328508,2377182.977918,2100061.355527,22.196452
10,2431861.328508,2389476.458545,2281325.807863,22.196452
11,2434017.964665,2396007.092456,2210919.021511,22.196453
12,2435525.076184,2411369.606127,2332176.235452,22.196453
13,2435525.076184,2416143.061025,2383839.225151,22.196453
14,2439295.448279,2416051.231841,2210399.135347,22.196453
15,2439793.509268,2412152.079392,2305759.307812,22.196453
16,2441190.707978,2411393.123145,2231497.303422,22.196453
17,2441190.707978,2402725.938309,2213785.439219,22.196454
18,2441190.707978,2390778.165038,2225941.459989,22.196454
19,2441731.230132,2409581.944346,2233186.078995,22.196454
20,2441731.230132,2409184.058123,2308489.365164,22.196454
21,2442623.048958,2410911.086169,2310244.141182,22.196454
22,2442623.048958,2385664.023440,1747744.852552,22.196454
23,2442657.770448,2408244.903554,2331086.417873,22.196455
24,2442895.707966,2422513.860014,2346799.812584,22.196455
